age,gender,region,monthly_income,employment_status,work_experience,loan_amount,loan_term,interest_rate,current_debt,debt_to_income,number_of_loans,overdue_count,max_days_overdue,loan_purpose,target
37,M,Москва,253711.58,retired,11,1714970.5,42,11.39,293461.88,1.1567,8,4,70,consumer,0
41,F,Сибирь,226518.8,employed,8,1536901.87,30,21.29,320978.61,1.417,0,2,85,consumer,1
25,M,Урал,182735.08,employed,0,1589829.3,84,10.8,368162.88,2.0147,0,2,30,consumer,0
53,F,Сибирь,222867.68,employed,10,1972644.96,40,13.12,224642.29,1.008,1,3,44,consumer,0
49,F,Сибирь,296347.4,employed,16,2254011.21,35,12.93,283769.75,0.9576,5,3,47,consumer,1
47,M,Урал,232385.33,employed,9,1595202.08,45,13.8,291097.76,1.2526,11,3,64,consumer,0
48,F,Сибирь,302757.57,employed,12,2335985.6,76,11.63,289161.2,0.9551,2,1,39,consumer,0
31,M,Юг России,126437.49,employed,6,507229.62,68,12.02,287126.03,2.2709,2,1,61,consumer,0
29,M,Юг России,233965.16,self_employed,7,1798064.48,84,10.2,290076.33,1.2398,16,0,61,consumer,0
31,F,Сибирь,115795.65,employed,11,307049.09,56,9.79,280279.45,2.4204,4,4,51,consumer,1
37,F,Дальний Восток,311879.49,employed,18,2426610.45,74,13.91,294989.13,0.9458,9,2,57,consumer,0
44,M,Урал,298334.12,employed,0,2112962.62,37,17.3,287022.95,0.9621,12,2,64,business,0
38,M,Урал,282542.98,employed,6,714350.86,31,17.67,348719.95,1.2342,13,4,46,consumer,1
31,M,Юг России,128108.08,self_employed,8,529052.49,72,14.03,284800.26,2.2231,10,0,50,consumer,0
43,M,Урал,298078.28,employed,0,2279118.65,38,17.34,290118.55,0.9733,12,0,60,business,0
31,M,Урал,294856.56,employed,16,2183236.53,27,12.1,283200.29,0.9605,10,4,70,business,0
52,F,Сибирь,222956.94,employed,10,1980009.22,44,12.73,231658.28,1.039,4,0,44,consumer,0
31,M,Урал,200849.32,employed,1,2015018.81,26,25.61,434901.94,2.1653,9,3,64,consumer,1
48,M,Центральный ФО,331177.36,employed,5,2260909.36,26,13.34,288427.42,0.8709,4,1,61,consumer,0
43,M,Урал,239909.9,employed,10,1550506.2,45,13.77,307907.39,1.2834,14,4,67,consumer,0
39,M,Центральный ФО,175865.69,employed,4,1170895.56,25,14.28,307214.35,1.7469,6,0,63,consumer,0
46,M,Москва,19475.31,employed,3,168331.78,66,14.49,145941.97,7.4933,12,2,55,consumer,0
33,F,Поволжье,192912.6,employed,15,1299368.16,82,20.4,286054.17,1.4828,4,2,44,consumer,0
40,M,Центральный ФО,196351.31,employed,8,1029237.15,36,15.14,296538.17,1.5102,0,8,281,consumer,0
38,F,Сибирь,230714.37,employed,5,1580992.3,31,21.71,332110.89,1.4395,0,4,85,consumer,1
38,F,Сибирь,151630.3,self_employed,8,592326.07,10,19.22,296365.88,1.9545,6,0,23,consumer,0
45,M,Москва,252803.97,employed,11,1839712.28,72,13.01,288495.39,1.1412,8,3,60,consumer,0
34,M,Юг России,317351.24,employed,3,2161793.69,83,13.51,296073.35,0.9329,3,2,69,consumer,0
30,F,Дальний Восток,328513.78,employed,4,2024506.68,45,13.93,370581.98,1.1281,0,1,42,consumer,0
48,F,Сибирь,302344.94,employed,12,2135331.29,37,12.96,295421.6,0.9771,1,4,45,consumer,1
26,M,Москва,215810.18,employed,3,1357012.23,36,11.17,431311.89,1.9986,12,3,14,consumer,1
38,F,Сибирь,235939.47,employed,6,1677869.3,30,21.61,314511.75,1.333,3,5,82,consumer,1
24,F,Дальний Восток,128350.63,employed,0,543004.34,37,28.47,290148.44,2.2606,13,4,59,auto,0
39,M,Юг России,278147.96,self_employed,6,386744.08,63,24.69,143205.0,0.5149,18,0,15,consumer,0
43,M,Урал,319448.76,employed,5,647059.48,42,13.37,277825.16,0.8697,1,4,68,consumer,0
46,M,Центральный ФО,162583.5,employed,17,789815.42,74,16.2,290572.94,1.7872,3,1,65,consumer,0
27,M,Москва,190195.49,employed,4,1019580.58,43,27.49,286232.7,1.5049,12,3,52,consumer,0
39,M,Урал,192177.96,employed,16,843191.3,59,13.07,273296.04,1.4221,4,1,67,consumer,0
35,F,Сибирь,256030.71,employed,2,1543821.6,58,12.1,232249.05,0.9071,0,8,227,consumer,0
31,F,Санкт-Петербург,282182.93,employed,10,1506588.49,51,16.53,276737.18,0.9807,0,4,44,consumer,1
42,F,Сибирь,272979.88,employed,4,2378697.89,9,12.63,287063.07,1.0516,2,0,59,consumer,0
47,M,Москва,447428.39,employed,1,1688649.67,75,12.78,341386.0,0.763,16,0,62,consumer,0
31,F,Санкт-Петербург,136716.18,employed,16,310970.52,42,10.95,291989.9,2.1357,9,1,43,consumer,0
33,M,Юг России,124652.4,self_employed,8,513081.32,73,14.34,278894.02,2.2374,12,2,47,consumer,0
44,M,Урал,233388.56,employed,6,1588535.23,47,13.95,284667.98,1.2197,11,3,67,consumer,0
35,F,Сибирь,239340.99,employed,5,1582476.89,60,13.31,233482.97,0.9755,0,7,228,consumer,0
33,F,Сибирь,248372.3,employed,2,1868601.64,64,11.97,293167.75,1.1804,4,0,36,consumer,0
44,F,Дальний Восток,230991.97,employed,0,1393574.31,28,20.13,295501.84,1.2793,18,1,40,consumer,0
41,M,Юг России,384968.91,self_employed,16,1836588.29,76,21.31,279451.44,0.7259,11,0,50,consumer,0
34,M,Центральный ФО,137763.98,unemployed,12,427207.43,74,19.24,298969.97,2.1701,1,2,80,consumer,0
35,M,Урал,319940.0,employed,0,2263136.23,27,17.96,287036.56,0.8972,10,3,39,business,0
38,M,Юг России,284509.48,self_employed,5,380570.23,66,25.03,153054.9,0.538,17,0,18,consumer,0
37,F,Сибирь,295229.74,employed,10,2006656.43,75,11.66,290973.51,0.9856,7,4,51,consumer,0
38,M,Юг России,431595.15,self_employed,15,1850872.79,75,19.42,308783.6,0.7154,11,3,46,consumer,0
31,M,Урал,446090.78,employed,15,2084219.72,59,14.03,377381.99,0.846,14,0,49,consumer,1
35,F,Дальний Восток,271585.06,employed,5,1937231.47,16,12.98,277210.91,1.0207,4,1,62,consumer,0
32,M,Юг России,129308.96,employed,1,330487.03,32,27.79,296885.17,2.2959,17,2,57,consumer,0
31,M,Урал,296241.83,employed,14,2171708.9,28,13.12,302151.86,1.0199,8,4,66,business,0
30,M,Юг России,246204.06,self_employed,7,1846810.94,83,10.18,271987.83,1.1047,16,3,59,consumer,0
26,F,Дальний Восток,134896.76,employed,3,512835.1,38,28.81,271578.54,2.0132,15,4,62,auto,0
44,M,Москва,19634.4,employed,4,180114.25,64,14.64,151330.34,7.707,14,2,51,consumer,0
28,F,Санкт-Петербург,285792.23,employed,12,2297273.71,42,14.27,288331.44,1.0089,4,3,67,consumer,0
42,F,Поволжье,209696.05,employed,17,1823912.28,38,11.36,295450.38,1.4089,8,3,31,consumer,0
40,M,Центральный ФО,199877.83,employed,3,1186375.84,29,14.63,302859.0,1.5152,7,2,63,consumer,0
33,F,Поволжье,190185.77,employed,12,1232758.09,79,21.35,280729.07,1.4761,5,4,44,consumer,0
33,M,Москва,190072.95,employed,6,870224.15,43,19.92,282259.24,1.485,3,3,42,consumer,0
25,M,Москва,223044.7,employed,1,1408356.41,35,11.32,450449.89,2.0195,11,3,12,consumer,1
32,F,Сибирь,201913.6,employed,9,1178561.95,27,13.33,279223.05,1.3829,4,1,47,consumer,0
29,F,Сибирь,122063.89,employed,14,320053.86,56,10.36,306183.18,2.5084,5,0,51,consumer,1
27,F,Санкт-Петербург,273163.77,employed,10,2396187.01,40,15.1,289100.53,1.0583,1,0,70,consumer,0
43,F,Поволжье,225569.7,employed,15,1712202.91,37,11.88,284774.41,1.2625,9,1,30,consumer,0
46,F,Санкт-Петербург,142704.28,employed,10,458208.99,54,19.39,313645.77,2.1979,4,3,50,consumer,0
29,M,Урал,160015.28,employed,1,825142.96,28,19.15,284592.36,1.7785,6,4,44,business,0
27,M,Москва,175545.87,employed,8,1638063.74,59,17.94,268681.19,1.5305,2,0,39,consumer,0
42,M,Урал,173712.32,employed,3,758330.85,37,19.25,286201.56,1.6476,7,1,16,business,1
32,F,Дальний Восток,238727.33,self_employed,2,1852901.58,36,12.71,287890.39,1.2059,15,1,46,auto,1
44,M,Центральный ФО,207963.5,employed,12,1141838.08,34,15.41,186515.45,0.8969,3,2,37,consumer,1
42,F,Санкт-Петербург,198349.14,employed,7,1156681.67,33,13.26,281978.05,1.4216,3,2,46,consumer,0
26,M,Урал,184682.73,employed,0,1702252.42,83,9.73,337529.03,1.8276,4,2,32,consumer,0
45,F,Поволжье,232848.32,employed,16,1808048.61,37,11.04,289729.6,1.2443,8,0,31,consumer,0
45,F,Санкт-Петербург,81747.81,employed,8,441999.04,72,10.08,245387.57,3.0017,9,0,70,consumer,0
38,M,Урал,263575.24,self_employed,9,1710793.26,65,13.93,282943.54,1.0735,6,3,44,consumer,0
30,F,Сибирь,122875.82,employed,12,328730.58,55,10.2,310974.39,2.5308,7,3,53,consumer,1
34,M,Центральный ФО,165378.19,retired,7,1896398.76,12,10.66,404317.48,2.4448,4,0,6,consumer,0
32,M,Юг России,112930.61,self_employed,9,520703.2,75,21.99,307644.5,2.7242,12,1,43,consumer,0
29,F,Санкт-Петербург,390783.44,employed,7,1419536.79,40,16.2,254727.85,0.6518,4,3,83,consumer,0
25,M,Москва,170598.12,employed,10,626336.3,73,19.38,296366.91,1.7372,3,1,47,consumer,0
37,M,Москва,169480.7,employed,6,1080027.1,69,13.06,296665.09,1.7504,4,4,53,consumer,1
34,M,Москва,127887.78,employed,13,619790.06,71,10.99,302765.19,2.3674,13,4,127,consumer,0
26,F,Санкт-Петербург,247249.79,employed,5,1982705.8,41,15.87,355509.62,1.4379,5,0,21,consumer,1
35,F,Поволжье,214017.85,employed,15,1408465.49,54,13.16,301761.79,1.41,4,4,61,consumer,0
34,F,Поволжье,269008.99,retired,7,1803687.78,19,11.51,286252.27,1.0641,11,2,48,consumer,0
38,M,Урал,330593.82,employed,9,2122717.48,25,17.83,267127.02,0.808,11,2,42,consumer,0
33,F,Поволжье,268744.86,retired,7,1836498.18,21,11.83,294031.22,1.0941,10,1,52,consumer,0
25,M,Урал,182356.96,employed,2,1565810.51,84,10.24,352543.97,1.9333,3,2,32,consumer,0
25,M,Юг России,293673.26,employed,14,551180.32,75,24.95,313206.85,1.0665,6,0,70,auto,0
41,F,Санкт-Петербург,131503.05,employed,7,435625.68,37,15.14,287316.72,2.1849,2,6,108,consumer,0
39,M,Юг России,279060.4,self_employed,8,372550.52,62,25.73,155267.99,0.5564,21,1,16,consumer,0
33,F,Поволжье,192522.96,employed,11,1348465.06,65,12.08,282070.23,1.4651,0,4,61,consumer,0
34,M,Юг России,178510.6,employed,0,1343961.68,74,23.91,278085.41,1.5578,0,0,65,consumer,0
41,M,Юг России,133778.17,employed,2,312741.09,79,13.03,287216.49,2.1469,1,2,62,consumer,0
42,F,Санкт-Петербург,204382.81,employed,9,1127835.41,36,12.63,261607.31,1.28,0,2,44,consumer,0
41,M,Москва,129855.52,employed,9,318960.84,62,13.36,287063.52,2.2106,0,5,86,auto,0
36,M,Урал,179391.99,employed,6,976806.7,70,12.25,306288.7,1.7074,2,4,62,consumer,0
29,F,Санкт-Петербург,282403.6,employed,12,2302169.93,43,12.79,285296.13,1.0102,1,1,68,consumer,0
31,F,Сибирь,116915.01,employed,11,317325.0,59,9.94,285174.67,2.4391,6,4,53,consumer,1
27,M,Центральный ФО,188446.53,employed,9,1381952.16,28,12.79,293390.4,1.5569,1,2,39,consumer,0
33,M,Москва,168207.41,employed,19,967490.55,59,23.15,288917.71,1.7176,9,5,79,consumer,0
40,M,Москва,338476.26,employed,13,2300097.48,84,23.45,280031.12,0.8273,1,3,71,consumer,0
43,M,Урал,191338.89,employed,16,845602.16,61,13.2,278319.13,1.4546,4,1,70,consumer,0
23,F,Сибирь,234831.22,employed,1,1610680.29,76,26.79,283715.55,1.2082,2,2,60,refinance,0
30,F,Сибирь,281817.37,employed,15,2086740.98,31,10.03,296288.29,1.0513,5,0,54,consumer,1
30,M,Москва,191276.13,employed,9,950512.09,45,17.48,281259.45,1.4704,1,2,40,consumer,0
33,M,Москва,244206.49,retired,9,1655264.96,42,11.72,276330.89,1.1315,7,1,66,consumer,0
52,F,Сибирь,228735.95,employed,11,1937498.95,44,13.02,215416.38,0.9418,2,0,44,consumer,0
33,M,Урал,176674.35,employed,9,853924.32,49,16.33,293567.64,1.6616,13,1,42,consumer,0
44,F,Сибирь,292374.07,employed,12,2209654.8,75,11.96,291919.09,0.9984,1,0,42,consumer,0
43,M,Урал,257224.76,employed,4,1618559.18,27,17.17,274284.25,1.0663,2,0,51,business,0
39,M,Урал,246781.81,employed,0,1608614.14,26,18.73,276681.78,1.1212,10,3,61,business,0
37,M,Урал,306613.84,employed,1,2296194.83,27,17.44,274782.13,0.8962,7,2,39,business,0
31,M,Центральный ФО,122614.64,unemployed,11,423404.67,76,19.25,292451.93,2.3851,0,4,80,consumer,0
26,M,Центральный ФО,178223.57,employed,10,1412099.7,26,12.95,307071.57,1.7229,1,4,36,consumer,0
22,F,Дальний Восток,245420.42,employed,1,1789974.48,48,12.73,293844.81,1.1973,5,1,36,consumer,1
34,M,Москва,240200.77,retired,11,1793866.03,44,11.78,287367.38,1.1964,9,3,68,consumer,0
42,F,Поволжье,278675.65,employed,12,1335855.43,62,19.79,438547.11,1.5737,2,3,34,consumer,0
42,F,Санкт-Петербург,53202.86,employed,15,393509.11,41,14.38,149570.13,2.8113,3,3,54,consumer,1
30,M,Урал,284618.34,employed,16,2114859.2,29,12.99,283345.55,0.9955,8,2,68,business,0
32,M,Юг России,124873.78,self_employed,9,476967.14,79,22.36,285746.97,2.2883,11,3,41,consumer,0
34,M,Центральный ФО,165753.07,retired,10,1898296.96,10,10.12,420376.38,2.5361,6,2,10,consumer,0
41,F,Поволжье,155784.45,employed,17,437359.52,42,11.74,283927.77,1.8226,10,4,63,consumer,1
29,F,Санкт-Петербург,146823.59,employed,19,311580.16,43,11.27,266005.98,1.8117,8,2,41,consumer,0
35,M,Урал,256698.55,employed,0,1665703.9,25,18.51,292094.91,1.1379,13,0,64,business,0
36,F,Поволжье,213964.72,employed,15,1394566.24,52,12.4,280391.41,1.3105,3,2,63,consumer,0
27,M,Москва,334107.84,employed,12,2343728.84,61,15.34,284364.66,0.8511,9,5,84,consumer,0
27,M,Москва,177377.56,employed,10,646143.18,71,20.42,289962.22,1.6347,0,2,49,consumer,0
42,M,Москва,125620.22,employed,9,313215.88,63,12.86,282996.92,2.2528,0,5,85,auto,0
35,M,Урал,322442.54,employed,1,2169333.31,24,18.6,278937.23,0.8651,11,0,39,business,0
37,F,Сибирь,284660.13,employed,11,1997049.15,74,11.23,304998.93,1.0714,4,0,51,consumer,0
35,M,Москва,147506.87,employed,7,641838.12,83,12.81,281747.34,1.91,0,4,82,consumer,0
30,M,Урал,294328.35,employed,16,2213469.67,28,12.6,284548.57,0.9668,11,4,66,business,0
44,M,Центральный ФО,221648.48,employed,8,1658220.83,52,12.95,299741.63,1.3523,2,4,42,consumer,0
40,M,Центральный ФО,191600.96,employed,4,1188424.72,26,13.53,281877.11,1.4712,8,4,60,consumer,0
26,F,Дальний Восток,251927.96,employed,5,1821440.89,41,12.28,296031.45,1.1751,10,0,34,consumer,0
38,M,Урал,296643.62,employed,2,2315662.3,27,17.05,288672.08,0.9731,16,4,66,business,0
43,M,Москва,237576.51,employed,10,1428728.57,69,11.37,282501.09,1.1891,6,2,61,consumer,0
43,F,Сибирь,212573.22,employed,2,1529025.02,84,27.8,286149.38,1.3461,6,2,83,consumer,0
29,M,Центральный ФО,233938.14,employed,3,1734382.93,38,12.19,289413.21,1.2371,7,3,32,auto,1
32,M,Юг России,155686.71,employed,9,323353.4,82,12.34,285842.32,1.836,1,4,52,consumer,0
41,M,Урал,288069.67,employed,4,1839163.92,58,20.5,223451.61,0.7757,1,11,286,consumer,1
36,M,Урал,316062.01,employed,1,2267773.93,28,17.92,288109.59,0.9116,7,0,41,business,0
33,M,Юг России,128506.37,self_employed,7,525757.61,71,14.61,302206.57,2.3517,8,0,50,consumer,0
34,M,Центральный ФО,135554.25,unemployed,12,429374.81,72,19.64,289361.15,2.1346,4,3,79,consumer,0
47,F,Сибирь,289767.57,employed,13,2133884.03,34,12.33,275109.15,0.9494,5,1,49,consumer,1
40,M,Урал,163681.26,employed,4,877317.28,25,17.07,303884.68,1.8566,4,0,60,business,0
30,M,Москва,280967.36,employed,4,2439702.68,35,20.34,284272.22,1.0118,11,0,54,consumer,0
47,M,Центральный ФО,243128.67,employed,6,1733859.79,56,12.17,289938.67,1.1925,5,2,43,consumer,0
36,M,Центральный ФО,331190.65,employed,5,2135326.01,34,27.27,292287.52,0.8825,4,0,14,consumer,0
32,M,Урал,183957.91,employed,8,842647.92,46,16.54,296036.71,1.6093,16,3,44,consumer,0
36,M,Юг России,324850.82,employed,2,1885918.84,65,14.11,428705.69,1.3197,2,0,18,consumer,1
30,F,Дальний Восток,248220.04,employed,11,1847557.48,56,14.06,299653.45,1.2072,5,3,51,consumer,0
21,F,Дальний Восток,240513.98,employed,2,1855896.77,47,12.09,289823.91,1.205,4,4,38,consumer,1
44,M,Урал,163580.14,employed,5,846713.74,26,18.84,288297.66,1.7624,3,0,61,business,0
39,M,Урал,286672.98,employed,6,747255.95,35,19.14,353470.46,1.233,17,2,48,consumer,1
35,M,Урал,316318.28,employed,1,2212151.34,26,18.97,313256.6,0.9903,10,1,42,business,0
42,F,Дальний Восток,230187.28,employed,17,1874665.72,72,12.17,268777.73,1.1676,8,2,29,consumer,0
40,M,Юг России,271709.55,self_employed,7,382147.79,62,25.68,150919.58,0.5554,18,2,18,consumer,0
34,M,Центральный ФО,242271.29,student,16,1796190.62,37,13.0,218396.44,0.9015,3,3,44,mortgage,1
42,F,Сибирь,223944.86,employed,4,1635329.42,30,22.56,316049.01,1.4113,1,4,82,consumer,1
26,F,Санкт-Петербург,402277.02,employed,8,1386619.67,39,17.19,256278.36,0.6371,5,5,81,consumer,0
46,M,Москва,479646.88,employed,8,2416502.81,23,16.89,346194.7,0.7218,7,0,19,consumer,0
29,F,Поволжье,202620.03,employed,11,1365043.11,65,11.28,277772.88,1.3709,0,4,60,consumer,0
29,F,Дальний Восток,233205.13,self_employed,1,1647625.38,37,12.23,324647.05,1.3921,16,3,42,auto,1
24,M,Москва,192325.93,employed,2,1020076.97,43,28.54,275435.07,1.4321,13,1,55,consumer,0
23,M,Урал,246933.35,employed,6,1655623.7,73,13.69,300980.1,1.2189,18,1,65,consumer,0
33,F,Дальний Восток,316216.97,employed,16,2123879.01,74,12.12,284295.98,0.8991,8,3,56,consumer,0
40,M,Центральный ФО,246387.24,employed,4,1347323.63,82,15.39,281865.06,1.144,1,6,265,consumer,0
41,M,Юг России,135464.47,employed,6,343317.2,75,11.86,296825.07,2.1911,0,0,59,consumer,0
40,M,Юг России,413155.64,employed,13,2017498.76,84,27.31,290304.45,0.7026,6,1,63,consumer,0
34,F,Санкт-Петербург,378369.18,employed,13,1646243.42,66,24.86,274068.06,0.7243,4,4,49,consumer,0
26,M,Москва,200575.66,employed,3,1066793.04,41,27.67,279501.05,1.3935,11,2,55,consumer,0
39,M,Урал,185202.28,employed,16,844196.16,58,12.38,291691.13,1.575,0,3,70,consumer,0
42,F,Сибирь,207004.96,employed,5,1662361.86,82,27.7,285554.02,1.3794,6,3,80,consumer,0
39,M,Москва,246801.34,employed,14,1905493.18,35,11.53,415757.33,1.6846,10,2,22,consumer,1
39,F,Санкт-Петербург,115831.34,employed,6,446046.57,36,15.52,286410.7,2.4726,3,6,106,consumer,0
35,F,Поволжье,212305.1,employed,15,1426013.82,56,12.4,298673.96,1.4068,5,4,64,consumer,0
29,M,Юг России,291865.5,employed,6,2127340.2,59,18.96,293341.59,1.0051,11,1,64,consumer,1
44,M,Центральный ФО,227952.38,employed,8,1650800.99,56,12.95,293520.69,1.2876,3,3,42,consumer,0
36,F,Санкт-Петербург,256830.79,employed,0,2088409.85,66,14.6,297195.81,1.1572,8,3,92,consumer,0
22,F,Дальний Восток,275290.73,unemployed,4,1912190.89,52,13.67,303444.7,1.1023,17,0,51,consumer,0
32,F,Поволжье,196068.39,employed,14,1341277.41,65,12.16,292304.97,1.4908,2,4,62,consumer,0
41,M,Юг России,131844.1,employed,3,331102.11,76,13.24,298712.1,2.2656,0,4,58,consumer,0
35,F,Сибирь,204834.61,employed,12,1253711.6,69,19.32,275744.61,1.3462,5,3,58,consumer,0
51,M,Урал,320878.86,employed,11,972923.55,35,17.57,285691.57,0.8903,9,2,43,consumer,0
44,M,Москва,269470.43,employed,11,1871153.01,71,12.67,283890.94,1.0535,10,3,60,consumer,0
46,M,Центральный ФО,166566.27,employed,18,825494.53,74,15.77,278685.23,1.6731,0,1,66,consumer,0
44,F,Санкт-Петербург,138219.06,self_employed,17,839184.82,41,15.92,278774.55,2.0169,2,1,102,consumer,0
39,M,Москва,272891.46,employed,6,1747747.7,82,13.04,287677.51,1.0542,7,4,80,consumer,0
35,M,Урал,263375.3,employed,2,1663956.27,25,18.34,282275.28,1.0718,11,3,68,business,0
46,M,Москва,435404.5,employed,2,1614557.78,74,12.77,340718.06,0.7825,15,4,60,consumer,0
39,M,Урал,262067.86,self_employed,9,1816194.11,69,14.64,295725.16,1.1284,10,3,44,consumer,0
40,M,Урал,147647.7,employed,4,844347.21,28,17.87,298331.18,2.0205,5,2,63,business,0
40,F,Санкт-Петербург,198026.38,employed,9,1155455.44,35,13.24,287970.37,1.4542,1,0,47,consumer,0
25,M,Юг России,273029.05,employed,15,545615.75,77,24.93,296807.26,1.0871,6,4,71,auto,0
40,F,Дальний Восток,284187.45,employed,2,1823294.21,40,12.78,297210.22,1.0458,2,3,43,consumer,0
31,F,Сибирь,204073.97,employed,7,1163810.36,30,12.65,277567.1,1.3601,2,0,47,consumer,0
22,F,Дальний Восток,270231.56,unemployed,6,1849555.05,53,14.76,297508.99,1.1009,16,0,53,consumer,0
28,M,Урал,123191.44,employed,6,436082.36,72,14.49,295929.6,2.4022,11,1,69,consumer,0
35,F,Поволжье,176466.18,employed,8,859119.9,26,17.92,280683.43,1.5906,1,3,66,business,0
42,F,Санкт-Петербург,54607.29,employed,16,384338.0,42,15.44,157320.09,2.8809,2,3,57,consumer,1
36,M,Юг России,304758.88,employed,4,1981751.05,65,14.07,432706.08,1.4198,0,0,14,consumer,1
32,M,Юг России,241746.47,self_employed,3,1812315.12,84,9.9,287958.22,1.1912,12,0,60,consumer,0
32,F,Санкт-Петербург,279142.34,employed,7,1550654.47,50,16.31,304872.92,1.0922,1,3,47,consumer,1
38,F,Сибирь,147442.91,self_employed,9,644310.23,12,19.5,298318.12,2.0233,9,3,22,consumer,0
28,F,Поволжье,160924.82,employed,9,879091.85,37,19.6,278304.16,1.7294,1,1,50,business,0
34,F,Поволжье,187196.9,employed,13,1335295.46,82,22.05,281757.44,1.5051,4,1,41,consumer,0
35,F,Санкт-Петербург,241889.58,unemployed,9,1109303.08,36,21.65,213947.64,0.8845,10,0,14,consumer,1
40,F,Сибирь,215693.01,employed,2,1530475.97,82,27.66,293874.74,1.3625,5,4,83,consumer,0
32,M,Москва,232369.18,employed,4,1809728.89,84,12.37,219355.43,0.944,17,3,39,consumer,0
31,F,Дальний Восток,251191.98,employed,10,1824768.24,55,13.82,299644.53,1.1929,6,0,48,consumer,0
31,F,Дальний Восток,140366.51,employed,19,316388.8,76,27.38,276903.9,1.9727,14,0,70,consumer,0
39,F,Сибирь,252973.97,employed,3,1644762.3,58,12.83,263427.98,1.0413,2,9,225,consumer,0
27,M,Москва,150161.63,employed,0,598697.9,35,10.17,302557.53,2.0149,15,1,63,refinance,0
27,M,Москва,198028.43,employed,8,1076212.09,45,12.11,291465.05,1.4718,1,4,57,consumer,0
36,M,Москва,142779.29,employed,12,652377.02,70,11.37,276266.63,1.9349,14,3,123,consumer,0
37,M,Москва,211260.75,employed,16,1355922.25,74,13.1,271999.19,1.2875,3,4,61,consumer,0
36,M,Москва,246569.61,retired,9,1825598.39,40,11.88,293689.41,1.1911,7,2,70,consumer,0
42,M,Москва,491290.61,employed,8,2428386.54,20,15.47,359339.45,0.7314,11,0,19,consumer,0
38,M,Юг России,301081.67,employed,3,1989475.9,65,13.36,407944.94,1.3549,3,0,15,consumer,1
45,F,Сибирь,215462.98,employed,8,1643274.69,72,11.75,289076.65,1.3416,3,6,272,consumer,0
37,F,Дальний Восток,321300.8,employed,15,2472018.79,76,12.23,276278.84,0.8599,10,1,60,consumer,0
36,F,Сибирь,197724.55,employed,14,1197698.93,65,18.75,291818.8,1.4759,6,4,56,consumer,0
36,F,Сибирь,298863.38,employed,7,2147096.22,73,11.33,300399.04,1.0051,7,4,53,consumer,0
32,F,Сибирь,205949.77,employed,13,1127612.44,66,19.4,278530.72,1.3524,3,0,56,consumer,0
28,M,Центральный ФО,201156.4,employed,8,1368084.22,26,12.8,290390.3,1.4436,1,4,37,consumer,0
44,M,Центральный ФО,152513.34,employed,15,820426.59,73,16.0,289323.99,1.897,2,0,63,consumer,0
30,M,Юг России,240718.75,self_employed,7,1787100.45,84,10.17,282120.05,1.172,15,0,59,consumer,0
32,F,Сибирь,261512.24,employed,0,1679577.78,62,11.93,285547.53,1.0919,6,2,32,consumer,0
40,M,Урал,312169.78,employed,3,1854972.91,56,20.47,209207.71,0.6702,0,8,288,consumer,1
43,F,Санкт-Петербург,310550.75,employed,11,2008939.72,36,13.14,257080.98,0.8278,10,2,80,consumer,1
41,M,Москва,277898.02,employed,15,2372833.59,46,12.24,302712.98,1.0893,4,2,70,consumer,0
46,M,Центральный ФО,206902.93,employed,9,1106284.92,37,15.47,168773.68,0.8157,0,4,41,consumer,1
32,M,Центральный ФО,238144.11,employed,2,1630303.02,38,12.61,282475.98,1.1862,8,0,33,auto,1
44,M,Москва,19695.13,employed,2,179510.78,64,14.46,161911.31,8.2205,14,2,55,consumer,0
46,F,Поволжье,207132.88,employed,17,1921770.46,38,10.98,286573.28,1.3835,5,2,32,consumer,0
31,M,Москва,223644.33,employed,3,2005335.02,83,11.97,225964.15,1.0104,13,0,38,consumer,0
29,F,Сибирь,199109.56,employed,11,1161145.78,29,12.58,295615.57,1.4847,2,1,49,consumer,0
29,M,Москва,230759.86,employed,3,1799109.07,83,12.59,226758.45,0.9827,14,1,39,consumer,0
34,F,Сибирь,305087.79,employed,11,2021036.05,73,10.82,291903.58,0.9568,5,0,50,consumer,0
43,M,Москва,249545.55,employed,3,1730658.2,44,12.05,273128.56,1.0945,4,1,66,consumer,0
32,M,Москва,158049.33,employed,14,740044.03,43,15.43,287460.19,1.8188,3,0,41,consumer,0
29,F,Дальний Восток,326228.33,employed,3,2050617.77,49,13.98,343919.11,1.0542,0,1,45,consumer,0
43,M,Москва,229090.06,employed,13,1462249.07,66,11.11,286540.87,1.2508,8,3,60,consumer,0
44,M,Урал,285693.84,employed,0,1908137.83,58,20.74,226778.07,0.7938,3,10,287,consumer,1
33,F,Поволжье,332293.81,employed,1,1546885.23,59,27.62,437625.32,1.317,6,3,69,consumer,1
23,M,Москва,157760.78,employed,6,960552.19,60,21.0,301290.69,1.9098,14,1,80,consumer,0
41,M,Москва,315301.31,employed,10,2326620.84,83,23.1,275566.87,0.874,2,3,69,consumer,0
26,F,Сибирь,284198.94,employed,1,1513890.44,73,27.78,284823.76,1.0022,1,1,62,refinance,0
22,M,Юг России,278137.62,employed,4,2023841.19,34,9.74,280517.82,1.0086,16,1,66,consumer,1
47,F,Сибирь,294038.57,employed,12,2223798.34,36,12.0,286072.12,0.9729,4,2,48,consumer,1
29,F,Поволжье,244953.99,employed,7,1534541.42,72,24.98,302546.83,1.2351,5,2,48,consumer,0
