age,gender,region,monthly_income,employment_status,work_experience,loan_amount,loan_term,interest_rate,current_debt,debt_to_income,number_of_loans,overdue_count,max_days_overdue,loan_purpose,target,monthly_payment_approx,payment_to_income,credit_burden_index,has_overdue_history,is_high_interest
30,M,Almaty,322297.84,self_employed,10,1115499.93,16,26.78,643694.8,1.9972,0,0,0,consumer,0,83672.03,0.2596,3.2086,0,1
36,M,Akmola,109100.64,employed,10,1029223.2,43,17.31,681983.82,6.2509,0,0,0,consumer,0,32288.07,0.2959,9.5527,0,0
50,F,Almaty Region,151884.72,employed,21,1204856.48,54,27.15,272082.49,1.7914,3,0,2,consumer,1,38873.5,0.2559,4.5678,0,1
33,M,Shymkent,359059.41,employed,11,837935.39,14,11.46,600966.95,1.6737,0,0,0,consumer,0,64227.72,0.1789,2.4905,0,0
80,M,Zhambyl,1382033.9,employed,43,10738281.33,43,12.31,9420811.28,6.8166,0,0,0,auto,0,310100.38,0.2244,9.5361,0,0
51,F,Almaty Region,384679.32,employed,23,1939759.43,17,16.89,1596346.42,4.1498,0,2,2,consumer,0,129095.77,0.3356,5.9147,1,0
25,M,Atyrau,232584.26,employed,1,1267416.21,21,31.43,911306.49,3.9182,0,0,0,consumer,0,79232.62,0.3407,5.8254,0,1
38,F,East Kazakhstan,80619.02,employed,13,940956.59,50,32.22,600119.93,7.4438,4,0,1,consumer,0,34413.89,0.4269,11.5288,0,1
18,F,Almaty Region,234819.01,employed,0,1221030.59,14,21.34,950800.46,4.0491,1,1,0,consumer,0,99292.78,0.4228,5.869,1,1
28,M,Pavlodar,432651.81,employed,1,4424648.01,30,14.91,2229471.65,5.153,0,2,0,consumer,0,177584.09,0.4105,8.7324,1,0
47,M,Almaty,146788.31,employed,18,901496.24,18,27.29,589685.41,4.0172,3,0,0,consumer,0,61590.88,0.4196,6.1667,0,1
33,F,Nur-Sultan,84165.02,retired,7,190238.52,29,49.74,169219.07,2.0105,0,0,0,consumer,1,11394.31,0.1354,2.8016,0,1
22,F,Zhambyl,107803.59,employed,1,829981.09,26,12.63,221969.03,2.059,0,0,0,consumer,0,36655.74,0.34,4.7536,0,0
37,M,Nur-Sultan,179791.08,employed,11,1149124.4,44,21.28,753712.01,4.1921,2,0,0,consumer,0,37836.74,0.2104,6.4291,0,1
35,M,Almaty,336481.25,employed,12,964668.02,14,26.71,642136.95,1.9084,0,0,0,consumer,0,80955.45,0.2406,2.9118,0,1
23,M,North Kazakhstan,181648.05,employed,3,912823.81,21,11.71,126854.22,0.6983,0,2,1,consumer,0,48284.64,0.2658,2.4572,1,0
33,F,Turkistan,495279.75,unemployed,9,4176251.83,34,24.73,3834385.91,7.7418,2,1,0,auto,0,172059.98,0.3474,10.6931,1,1
31,F,Karaganda,368454.57,student,3,2758433.1,42,19.95,2255137.65,6.1205,0,0,0,auto,0,91776.46,0.2491,8.7408,0,1
36,M,Kostanay,84150.04,employed,10,1063933.4,63,26.61,570703.85,6.7819,0,0,2,consumer,0,31504.68,0.3744,11.207,0,1
55,M,Shymkent,82444.25,employed,26,497827.16,28,19.61,256491.74,3.1111,3,0,0,consumer,0,22298.73,0.2705,5.2245,0,1
36,M,Almaty Region,83316.16,retired,11,311387.82,50,23.39,99763.73,1.1974,0,0,0,consumer,0,9803.76,0.1177,2.5055,0,1
37,F,Shymkent,237802.37,employed,13,1534687.42,36,20.76,677325.15,2.8483,0,0,0,consumer,0,57630.51,0.2423,5.107,0,1
42,F,Karaganda,763655.49,employed,22,3329625.71,24,27.35,2132257.21,2.7922,3,0,0,consumer,0,181657.14,0.2379,4.3182,0,1
19,F,Mangystau,308623.51,employed,0,1336387.02,14,14.56,416970.94,1.3511,3,0,2,consumer,0,104369.61,0.3382,2.8666,0,0
79,M,Almaty Region,103324.36,retired,47,483501.14,39,32.85,320957.13,3.1063,1,12,303,consumer,0,20325.13,0.1967,4.7441,1,1
45,F,Mangystau,617184.23,employed,20,1851086.73,15,20.45,1546981.61,2.5065,0,10,265,auto,0,140892.76,0.2283,3.5562,1,1
55,F,Kostanay,148303.21,employed,31,1661933.67,31,13.01,1032897.74,6.9647,3,5,163,consumer,0,63410.92,0.4276,10.8869,1,0
18,F,Nur-Sultan,364607.7,employed,0,2098120.38,20,23.69,1636114.89,4.4873,0,0,2,consumer,0,127994.49,0.351,6.5014,0,1
49,M,Akmola,77098.8,retired,23,219066.0,43,40.04,140645.39,1.8242,2,0,0,consumer,0,9666.28,0.1254,2.8187,0,1
42,F,Pavlodar,227559.41,employed,14,1508581.45,39,29.85,461614.24,2.0285,0,0,2,consumer,1,60875.43,0.2675,4.3488,0,1
37,M,Almaty,396595.94,unemployed,14,2360418.54,40,31.72,1133269.53,2.8575,0,2,1,consumer,0,96314.03,0.2429,4.9406,1,1
42,M,Aktobe,264709.51,employed,14,1237854.82,17,22.51,386435.45,1.4598,1,10,282,consumer,0,85716.19,0.3238,3.0965,1,1
23,M,Kostanay,80588.38,retired,0,167626.02,60,35.17,86083.37,1.0682,3,0,0,consumer,1,5967.35,0.074,1.7962,0,1
50,F,Almaty,265587.34,employed,24,881568.21,27,45.58,579064.47,2.1803,1,1,0,consumer,0,52771.74,0.1987,3.3421,1,1
42,M,North Kazakhstan,279292.58,employed,19,1847696.16,38,37.46,623431.2,2.2322,3,0,0,consumer,0,83708.95,0.2997,4.5476,0,1
29,M,Akmola,79685.59,employed,5,330714.6,34,25.36,256736.71,3.2218,4,1,2,consumer,0,13734.56,0.1724,4.6744,1,1
26,M,Turkistan,181168.36,employed,1,1949765.66,29,26.53,1475038.14,8.1418,3,1,1,consumer,0,91789.71,0.5067,11.9085,1,1
35,F,Almaty,858352.17,self_employed,10,5891192.17,60,33.96,1450398.18,1.6897,0,0,0,consumer,0,205173.89,0.239,4.0919,0,1
53,F,East Kazakhstan,161710.33,retired,29,2127764.16,66,35.52,1935747.31,11.9704,0,1,0,auto,0,73735.39,0.456,16.5756,1,1
32,M,Mangystau,85046.54,self_employed,3,557463.15,40,15.76,269974.72,3.1744,0,1,0,consumer,0,18005.56,0.2117,5.4686,1,0
66,M,Turkistan,111601.01,employed,41,1490778.7,44,16.89,558651.78,5.0058,2,1,0,consumer,1,45679.19,0.4093,9.681,1,0
36,F,Almaty,247596.5,employed,15,2243746.14,48,16.98,1149041.36,4.6408,0,2,2,consumer,0,64720.18,0.2614,7.8125,1,0
26,F,Shymkent,653478.24,employed,1,5360853.98,47,12.11,4123930.8,6.3107,3,1,1,consumer,0,143805.03,0.2201,9.182,1,0
32,F,Turkistan,335803.2,self_employed,11,5608172.85,67,8.48,4122422.6,12.2763,3,0,1,consumer,0,105367.44,0.3138,18.1215,0,0
61,F,Almaty,213880.88,self_employed,40,1733914.29,40,33.77,1364143.02,6.378,2,0,1,consumer,1,72776.56,0.3403,9.2154,0,1
39,F,Shymkent,228978.42,employed,14,2164578.56,40,12.06,1419846.06,6.2008,0,0,2,consumer,0,65986.14,0.2882,9.5094,0,0
59,M,Nur-Sultan,154961.82,employed,38,2381329.59,67,13.44,1669375.66,10.7727,5,2,2,consumer,0,50719.7,0.3273,16.1512,1,0
34,M,Akmola,78587.07,retired,10,627934.44,54,25.66,95212.71,1.2115,0,0,2,consumer,0,19717.42,0.2509,4.0081,0,1
29,F,Pavlodar,78850.76,retired,6,317176.26,21,24.74,144160.22,1.8282,2,0,0,consumer,0,18761.17,0.2379,3.2361,0,1
56,F,West Kazakhstan,370900.48,employed,32,2580023.88,49,24.66,1242561.83,3.3501,3,1,1,consumer,0,84035.14,0.2266,5.7847,1,1
21,F,Almaty,115851.04,retired,2,713931.98,49,46.07,550695.67,4.7534,2,2,2,consumer,0,32547.3,0.2809,6.9103,1,1
46,F,Akmola,866362.92,employed,19,3053838.86,16,32.93,2421711.23,2.7953,0,0,1,consumer,0,238388.66,0.2752,4.029,0,1
48,F,Shymkent,90487.6,unemployed,20,1178032.67,61,23.52,378578.04,4.1837,1,0,0,consumer,0,33272.08,0.3677,8.7402,0,1
40,F,Aktobe,84517.12,self_employed,16,1140231.39,71,20.01,364027.9,4.3071,0,1,0,consumer,0,27518.81,0.3256,9.0289,1,1
41,M,Turkistan,618305.96,employed,16,6167494.54,46,14.25,5940261.57,9.6073,1,1,0,auto,0,174788.06,0.2827,13.0985,1,0
43,M,Almaty Region,258732.02,employed,15,875000.11,19,29.35,246874.38,0.9542,3,0,1,consumer,0,58130.01,0.2247,2.1378,0,1
41,F,Akmola,82087.81,retired,14,167349.42,39,40.62,79212.9,0.965,4,0,0,consumer,0,7791.95,0.0949,1.6785,0,1
46,M,Nur-Sultan,79437.81,employed,25,342626.6,69,30.26,180192.88,2.2683,0,1,1,consumer,0,10528.22,0.1325,3.7779,1,1
18,M,Pavlodar,435025.78,employed,2,4061528.33,29,19.08,1020172.55,2.3451,2,9,247,consumer,0,175905.7,0.4044,5.6128,1,1
26,M,Almaty,471781.43,employed,0,4539795.2,39,35.15,1104739.82,2.3416,0,2,0,consumer,0,196812.18,0.4172,5.7096,1,1
27,M,Nur-Sultan,78447.64,retired,4,749814.88,51,23.42,114317.72,1.4572,0,0,1,consumer,0,23345.3,0.2976,4.8025,0,1
23,F,Almaty,115937.46,employed,0,557030.35,17,14.11,174732.73,1.5071,1,2,2,consumer,0,36342.03,0.3135,3.1887,1,0
50,M,Karaganda,255201.07,employed,27,1080069.77,24,20.52,524989.87,2.0572,1,0,0,consumer,0,55245.78,0.2165,3.5384,0,1
23,F,Mangystau,405333.83,employed,2,4433921.74,38,12.63,3856155.08,9.5135,2,0,0,auto,0,142171.81,0.3508,13.3421,0,0
55,M,Aktobe,79680.19,retired,29,156596.25,48,24.44,62178.58,0.7803,0,0,0,consumer,0,5143.49,0.0646,1.4682,0,1
61,F,Almaty Region,74541.82,self_employed,39,1249206.59,70,12.2,915904.43,12.287,3,1,0,consumer,0,25029.71,0.3358,18.1523,1,0
39,M,Kostanay,80614.6,employed,15,1424583.87,71,12.56,1281755.63,15.8996,0,8,167,auto,0,28535.03,0.354,22.0846,1,0
20,M,Shymkent,344768.17,employed,0,2754026.68,46,25.17,649302.48,1.8833,1,0,0,consumer,0,93906.91,0.2724,4.6791,0,1
34,M,Almaty,77019.2,employed,7,1008727.94,61,5.07,392915.2,5.1015,1,2,1,consumer,0,18793.61,0.244,9.6854,1,0
24,F,Almaty,170873.82,employed,1,1887236.97,60,35.13,606282.35,3.5481,1,0,1,consumer,0,67135.76,0.3929,7.4137,0,1
22,M,Nur-Sultan,198175.12,employed,0,2287547.22,36,17.9,1578296.92,7.9641,1,2,0,consumer,0,82585.6,0.4167,12.0042,1,0
25,M,Almaty Region,273555.02,unemployed,2,2199505.64,24,9.94,676489.34,2.4729,2,2,0,consumer,0,101435.13,0.3708,5.2871,1,0
50,F,Kyzylorda,82728.72,student,24,373393.62,52,27.81,166026.97,2.0069,1,0,0,consumer,0,12429.67,0.1502,3.5866,0,1
29,F,Nur-Sultan,492507.78,employed,5,3523081.95,36,12.79,1643999.46,3.338,0,0,0,consumer,0,118350.51,0.2403,5.8417,0,0
34,M,North Kazakhstan,370479.5,retired,11,3496255.25,72,24.39,2839474.0,7.6643,2,2,1,auto,0,92874.82,0.2507,10.9673,1,1
45,M,Almaty,80002.17,employed,22,390560.92,41,17.58,57692.87,0.7211,3,0,0,consumer,0,12738.99,0.1592,2.4298,0,0
58,M,Aktobe,158148.79,employed,36,1109126.02,67,38.37,462864.2,2.9267,0,1,0,consumer,0,40363.88,0.2552,5.3813,1,1
33,F,Akmola,111365.19,employed,9,1425711.55,62,16.27,830627.54,7.4585,0,2,2,consumer,0,34145.66,0.3066,11.9392,1,0
29,F,Almaty,1131284.02,employed,2,4362157.64,28,29.31,3337975.67,2.9506,3,2,0,consumer,0,216913.23,0.1917,4.3002,1,1
46,F,Almaty,78573.94,retired,16,104665.33,37,42.82,86176.58,1.0967,2,1,1,consumer,0,5139.24,0.0654,1.563,1,1
48,M,Nur-Sultan,145032.68,employed,21,2644258.92,71,25.19,2211031.41,15.245,0,0,0,consumer,0,71973.79,0.4963,21.6262,0,1
28,M,Zhambyl,138708.55,employed,1,1143700.75,56,27.72,628855.08,4.5336,4,1,0,consumer,0,36609.71,0.2639,7.4195,1,1
53,F,Nur-Sultan,95512.52,self_employed,28,1312409.07,54,4.83,160819.32,1.6837,3,0,0,consumer,0,27089.39,0.2836,6.4929,0,0
36,M,Nur-Sultan,95107.17,retired,9,607543.74,69,35.79,87002.39,0.9148,1,2,2,consumer,1,20866.44,0.2194,3.1505,1,1
40,M,Nur-Sultan,198226.07,self_employed,20,1737172.76,58,25.39,961674.28,4.8514,1,2,0,consumer,0,52276.14,0.2637,7.9186,1,1
32,F,Karaganda,79370.36,employed,8,465374.64,32,15.32,164189.51,2.0686,5,0,0,consumer,0,17806.67,0.2243,4.1208,0,0
54,F,Kostanay,81639.54,retired,30,631699.36,54,25.72,367128.97,4.4969,1,1,2,consumer,0,19857.46,0.2432,7.205,1,1
41,F,Zhambyl,1448138.49,self_employed,15,7092693.24,17,24.44,2696986.88,1.8624,4,0,1,consumer,1,497796.88,0.3437,3.5766,0,1
50,F,Karaganda,650824.75,employed,22,2186786.83,16,10.32,1799676.83,2.7652,3,0,0,consumer,0,146878.88,0.2257,3.9412,0,0
38,F,West Kazakhstan,77363.84,retired,15,429211.13,57,34.92,220122.33,2.8453,2,0,2,consumer,1,15514.57,0.2005,4.787,0,1
46,M,Nur-Sultan,92564.54,employed,25,630443.45,42,24.35,473097.44,5.1109,3,2,0,consumer,0,22447.68,0.2425,7.4947,1,1
34,F,East Kazakhstan,306221.83,employed,13,3394531.85,44,5.07,3034333.12,9.9089,3,0,0,auto,0,84703.85,0.2766,13.7887,0,0
26,M,West Kazakhstan,934776.56,student,4,3812947.05,14,13.46,3147911.68,3.3676,0,0,1,auto,0,295818.58,0.3165,4.7952,0,0
27,M,West Kazakhstan,340812.92,employed,6,3263379.31,60,21.45,1779673.66,5.2218,3,0,2,consumer,0,89113.46,0.2615,8.5732,0,1
62,M,Atyrau,76731.9,employed,35,612050.2,31,17.93,437629.02,5.7033,2,0,2,consumer,1,24812.37,0.3234,8.495,0,0
37,F,Nur-Sultan,76838.05,employed,11,285665.64,20,25.39,114573.82,1.4911,0,1,1,consumer,0,17666.27,0.2299,2.7923,1,1
54,F,Aktobe,77256.85,retired,26,245624.8,20,34.12,118348.99,1.5319,2,1,1,consumer,0,16271.63,0.2106,2.6446,1,1
39,F,Aktobe,336807.24,employed,18,2880880.08,26,21.65,1985446.51,5.8949,0,1,0,consumer,0,139794.0,0.4151,8.8886,1,1
30,M,Karaganda,94164.09,self_employed,7,739948.99,36,15.12,433647.36,4.6052,2,0,0,consumer,0,25694.08,0.2729,7.3555,0,0
28,F,Almaty Region,215348.57,employed,6,1914140.89,61,26.98,1271552.23,5.9046,0,0,2,consumer,0,57970.21,0.2692,9.0156,0,1
51,F,Kyzylorda,98254.64,employed,27,1162321.33,63,5.11,268291.63,2.7305,0,0,0,consumer,0,21073.86,0.2145,6.8709,0,0
33,F,Karaganda,384990.77,employed,9,3353229.66,27,14.29,1238137.5,3.216,0,7,201,consumer,0,145959.17,0.3791,6.2645,1,0
39,M,Nur-Sultan,178622.74,self_employed,15,1051244.2,43,46.45,420335.56,2.3532,4,1,0,consumer,0,50569.85,0.2831,4.413,1,1
23,F,Almaty,230016.46,employed,2,1834369.59,36,17.18,1457774.37,6.3377,0,0,1,consumer,0,65564.73,0.285,9.1289,0,0
19,F,Almaty Region,227295.94,employed,0,1176698.6,15,21.26,938373.19,4.1284,1,0,0,consumer,0,90020.14,0.396,5.9403,0,1
23,M,Almaty,79898.57,retired,0,100803.3,19,33.14,11900.75,0.1489,1,0,1,consumer,1,6889.83,0.0862,0.5905,0,1
30,F,Akmola,76847.57,employed,6,1437340.19,59,5.33,683106.35,8.889,1,0,2,consumer,0,27746.81,0.3611,15.4352,0,0
32,M,Karaganda,393953.09,employed,6,4094156.53,36,14.56,2493020.53,6.3282,4,1,0,consumer,0,141044.7,0.358,9.9656,1,0
18,F,Nur-Sultan,126348.74,employed,0,687657.55,20,12.7,122398.13,0.9687,2,12,352,consumer,0,38330.96,0.3034,2.8736,1,0
39,F,Almaty,78451.93,employed,11,675126.77,38,12.15,99395.37,1.2669,0,0,1,consumer,0,21491.65,0.2739,4.2789,0,0
23,M,Shymkent,79284.76,employed,2,473791.06,38,27.92,297891.19,3.7572,0,0,1,consumer,0,18917.29,0.2386,5.8487,0,1
48,M,Almaty,81670.81,employed,21,398025.97,38,18.78,57113.02,0.6993,3,1,0,consumer,0,13975.22,0.1711,2.405,1,1
26,M,Pavlodar,80657.75,self_employed,3,634999.07,23,11.03,476772.32,5.911,2,0,0,consumer,0,30755.98,0.3813,8.6664,0,0
53,M,Almaty,80011.25,student,25,402162.27,43,35.96,221693.86,2.7707,0,0,2,consumer,0,16759.87,0.2095,4.5299,0,1
46,M,Atyrau,94435.89,employed,19,960910.84,55,22.65,282013.15,2.9863,3,0,1,consumer,0,28231.77,0.2989,6.5476,0,1
38,F,East Kazakhstan,82257.81,unemployed,13,299963.32,44,32.36,135453.58,1.6467,0,0,0,consumer,0,11725.13,0.1425,2.923,0,1
38,F,Almaty,981696.34,employed,17,4169112.04,16,19.85,1281597.41,1.3055,3,0,0,consumer,0,298707.64,0.3043,2.7919,0,1
43,F,Almaty Region,96006.74,employed,18,1637185.88,61,22.32,808791.09,8.4242,2,0,2,consumer,1,45108.2,0.4698,14.3927,0,1
27,M,Nur-Sultan,79200.95,retired,7,742605.76,50,24.31,122063.85,1.5412,1,0,0,consumer,0,23760.62,0.3,4.8228,0,1
35,F,Aktobe,198135.52,employed,11,616463.35,12,22.14,472149.21,2.3829,0,0,0,consumer,0,57739.05,0.2914,3.4719,0,1
44,M,Nur-Sultan,84321.98,retired,16,492535.33,37,23.91,68943.81,0.8176,2,1,0,consumer,1,18942.58,0.2246,2.862,1,1
24,F,Kyzylorda,150360.88,employed,5,802890.58,18,31.88,669411.55,4.452,1,0,0,consumer,0,56695.82,0.3771,6.3209,0,1
49,F,Almaty,82922.28,student,24,172292.63,60,34.97,30512.26,0.368,0,0,0,consumer,0,6111.41,0.0737,1.0952,0,1
32,M,Nur-Sultan,93459.01,employed,7,526093.62,24,21.19,325213.18,3.4797,2,0,2,consumer,0,27082.79,0.2898,5.4499,0,1
26,M,Shymkent,79172.96,retired,2,107284.13,48,37.52,26713.33,0.3374,4,1,0,consumer,1,4345.86,0.0549,0.8117,1,1
44,M,Nur-Sultan,80585.89,retired,16,60630.44,58,41.95,28894.04,0.3585,2,3,92,consumer,1,2454.0,0.0305,0.6219,1,1
39,M,Nur-Sultan,105694.64,self_employed,14,463409.7,23,17.11,54865.81,0.5191,0,1,2,consumer,0,23774.25,0.2249,2.0536,1,0
48,M,Shymkent,369185.05,unemployed,23,2937271.29,34,19.5,2486700.5,6.7356,1,0,0,auto,1,113124.8,0.3064,9.5203,0,1
38,F,Turkistan,97194.21,employed,12,836412.05,54,27.18,675663.83,6.9516,3,0,0,consumer,0,27000.65,0.2778,9.9635,0,1
33,F,North Kazakhstan,582781.98,student,11,4514464.45,40,41.65,3804327.53,6.5279,0,0,2,auto,0,210444.69,0.3611,9.2391,0,1
43,M,Atyrau,1220233.83,employed,21,9619988.06,47,14.27,8729679.07,7.1541,2,2,2,auto,0,268363.71,0.2199,9.9134,1,0
44,F,Almaty,323973.5,employed,24,2272986.74,17,34.5,665197.0,2.0532,0,0,1,consumer,0,170906.16,0.5275,4.5088,0,1
31,M,Karaganda,244855.34,employed,5,2583331.59,74,18.96,634135.68,2.5898,1,0,1,consumer,0,59453.33,0.2428,6.2825,0,1
42,M,Mangystau,701546.24,self_employed,17,4843654.93,20,6.84,1261763.84,1.7985,0,0,0,consumer,0,256938.21,0.3662,4.215,0,0
27,M,Almaty,973526.46,employed,2,4802781.66,15,5.42,4424547.17,4.5449,0,1,1,auto,0,331876.46,0.3409,6.2715,1,0
28,F,Almaty,464068.65,employed,2,2774630.94,13,5.55,1985001.07,4.2774,0,0,1,consumer,0,220406.81,0.4749,6.37,0,0
30,M,Karaganda,132350.21,self_employed,5,490790.74,26,47.3,114433.44,0.8646,2,0,1,consumer,0,30512.63,0.2305,2.1625,0,1
63,M,Turkistan,78539.59,self_employed,36,1323496.65,70,18.9,936155.24,11.9194,1,0,2,consumer,0,31341.5,0.399,17.8173,0,1
34,M,Almaty,201767.45,unemployed,7,2840245.91,60,5.08,1941338.06,9.6216,0,8,163,consumer,0,53703.11,0.2662,14.5485,1,0
34,M,Zhambyl,82886.01,retired,7,321497.72,58,33.72,155495.1,1.876,2,0,1,consumer,0,11298.59,0.1363,3.2336,0,1
30,F,Almaty,216680.86,employed,8,1532470.05,18,20.82,178644.22,0.8245,0,10,239,consumer,0,99852.78,0.4608,3.2998,1,1
18,M,Kostanay,79731.87,employed,2,1046021.36,46,18.79,279710.38,3.5081,2,0,2,consumer,0,32073.94,0.4023,8.0998,0,1
20,M,West Kazakhstan,403618.14,self_employed,2,3475056.03,55,34.75,1501912.6,3.7211,0,0,0,consumer,0,127064.87,0.3148,6.7345,0,1
54,M,Turkistan,85335.14,retired,32,269241.87,54,29.05,126810.92,1.486,0,1,0,consumer,0,8987.84,0.1053,2.5903,1,1
29,F,North Kazakhstan,78828.91,employed,0,603660.03,28,31.13,359363.78,4.5587,5,0,0,consumer,0,30595.6,0.3881,7.2389,0,1
48,F,North Kazakhstan,202905.2,self_employed,26,2233020.67,66,10.18,805188.78,3.9683,2,2,0,consumer,0,44324.3,0.2184,7.8201,1,0
51,M,Nur-Sultan,84330.6,employed,29,359139.31,23,17.75,142300.22,1.6874,5,2,0,consumer,0,18535.31,0.2198,3.1779,1,0
37,M,Shymkent,78523.34,employed,16,814947.92,62,23.29,567509.59,7.2272,3,0,2,consumer,0,22714.74,0.2893,10.8596,0,1
31,M,Almaty,137704.64,self_employed,7,1215339.12,65,22.09,800160.53,5.8107,4,0,2,consumer,0,32215.67,0.2339,8.8996,0,1
49,F,Karaganda,156803.62,employed,20,939727.34,36,19.26,296919.53,1.8936,3,0,1,consumer,0,34570.32,0.2205,3.9911,0,1
43,M,Kostanay,83792.67,employed,21,1056730.09,63,28.87,682441.29,8.1443,3,1,1,consumer,0,32746.5,0.3908,12.5582,1,1
62,M,Atyrau,78614.99,employed,35,594551.39,27,17.07,457134.69,5.8148,2,2,0,consumer,1,26673.56,0.3393,8.4617,1,0
38,F,East Kazakhstan,90312.6,self_employed,11,1263566.87,63,25.64,508966.28,5.6355,0,0,0,consumer,1,36680.85,0.4061,10.5324,0,1
53,F,Karaganda,254534.11,unemployed,28,1236774.87,19,30.76,666233.92,2.6175,3,2,2,consumer,0,83041.11,0.3262,4.3181,1,1
44,M,Aktobe,77873.05,employed,20,337659.29,63,35.11,219652.67,2.8206,0,0,2,consumer,0,11796.82,0.1515,4.3382,0,1
52,M,Nur-Sultan,133987.74,employed,29,590326.84,29,39.38,456323.09,3.4057,2,0,0,consumer,0,31864.66,0.2378,4.9477,0,1
44,M,Almaty,684107.19,retired,18,6734056.47,65,17.3,5371243.95,7.8515,0,1,0,auto,0,160307.88,0.2343,11.2967,1,0
41,M,Atyrau,117529.29,employed,16,969273.31,67,25.31,246257.96,2.0953,0,1,0,consumer,0,27148.82,0.231,4.9817,1,1
26,M,East Kazakhstan,278152.64,employed,6,1297934.37,18,9.71,676074.02,2.4306,2,1,0,consumer,0,77776.95,0.2796,4.0638,1,0
39,M,Shymkent,101352.4,employed,15,1436087.28,48,21.05,154495.93,1.5243,2,0,0,consumer,0,44508.07,0.4391,6.4835,0,1
31,F,West Kazakhstan,91843.17,retired,12,642297.42,53,34.09,374291.86,4.0753,2,1,0,consumer,0,23592.13,0.2569,6.523,1,1
38,M,Pavlodar,81986.19,unemployed,13,1057739.77,62,24.46,448650.6,5.4722,2,0,0,consumer,0,30204.97,0.3684,9.9877,0,1
33,F,Karaganda,84878.44,employed,11,453996.51,29,14.34,163630.13,1.9278,4,0,1,consumer,0,18616.48,0.2193,3.7998,0,0
18,F,Akmola,448197.97,employed,0,2267406.3,27,23.52,1899292.33,4.2376,2,0,0,auto,0,108950.98,0.2431,6.0082,0,1
25,M,Almaty,588139.38,employed,3,5666638.93,46,19.49,2610129.76,4.4379,2,11,353,consumer,1,175836.05,0.299,7.8101,1,1
44,M,Kostanay,188635.76,employed,21,1372634.91,51,20.5,427499.22,2.2663,0,0,0,consumer,0,40535.74,0.2149,4.8131,0,1
30,F,Aktobe,149782.72,employed,5,1290836.63,34,11.72,937441.49,6.2586,2,0,1,consumer,0,44801.01,0.2991,9.2749,0,0
50,F,Nur-Sultan,80020.34,employed,31,448648.8,64,30.84,299444.27,3.7421,0,1,1,consumer,0,14360.87,0.1795,5.7044,1,1
51,M,Akmola,169084.25,self_employed,26,1497633.24,54,26.44,731597.04,4.3268,0,9,251,consumer,0,47701.19,0.2821,7.4268,1,1
34,M,West Kazakhstan,864566.58,student,12,3541568.47,27,28.96,3155369.42,3.6497,0,1,1,auto,0,180035.13,0.2082,5.0834,1,1
34,F,Nur-Sultan,81058.01,retired,13,499577.58,58,26.5,234242.35,2.8898,3,0,1,consumer,1,15359.06,0.1895,5.0469,0,1
33,M,Zhambyl,75571.41,student,12,451890.06,33,33.38,249265.86,3.2984,1,0,0,consumer,0,21103.98,0.2793,5.3912,0,1
31,F,Shymkent,88165.96,employed,6,1480461.57,66,6.52,1394549.55,15.8171,2,0,0,auto,0,26753.26,0.3034,21.6942,0,0
39,M,Karaganda,2324693.76,employed,18,9165492.44,22,30.73,2479125.28,1.0664,2,0,0,consumer,0,550106.7,0.2366,2.4464,0,1
33,F,Zhambyl,374416.03,employed,8,1699391.47,27,30.79,651631.66,1.7404,0,2,1,consumer,0,88012.63,0.2351,3.329,1,1
56,M,Aktobe,79722.89,unemployed,29,1023222.57,67,5.05,511130.15,6.4113,1,5,147,consumer,0,17557.95,0.2202,10.9034,1,0
45,F,Karaganda,162851.55,employed,20,1257226.36,41,34.3,120861.13,0.7422,0,0,1,consumer,0,52453.72,0.3221,3.4442,0,1
39,M,Nur-Sultan,111431.68,self_employed,14,813725.32,42,26.86,174450.13,1.5655,1,0,1,consumer,0,30088.64,0.27,4.1214,0,1
25,F,Pavlodar,80855.03,student,2,202243.17,25,29.54,113875.54,1.4084,0,12,300,consumer,0,10928.86,0.1352,2.2838,1,1
23,M,Kostanay,118855.78,employed,0,643379.36,19,13.73,520967.24,4.3832,2,2,2,consumer,0,37868.59,0.3186,6.2777,1,0
31,M,Zhambyl,276339.03,employed,8,992855.55,12,17.54,150878.31,0.546,4,0,0,consumer,1,90807.77,0.3286,1.8035,0,0
35,F,Aktobe,1171146.88,employed,12,4849853.5,30,48.58,3694711.3,3.1548,0,0,0,consumer,0,282115.76,0.2409,4.6042,0,1
51,M,Almaty,150333.26,employed,31,1729317.58,35,24.28,331420.17,2.2046,3,0,0,consumer,0,69429.91,0.4618,6.2307,0,1
27,M,East Kazakhstan,83855.16,employed,5,334176.83,25,11.81,57155.19,0.6816,0,2,0,consumer,0,15144.21,0.1806,2.0764,1,0
37,F,Mangystau,307187.06,employed,12,3728369.59,50,19.63,1759332.84,5.7272,3,1,1,consumer,1,109749.48,0.3573,9.9752,1,1
37,F,Shymkent,93036.48,employed,15,552561.98,37,23.01,204322.31,2.1961,1,9,278,consumer,1,20989.97,0.2256,4.2748,1,1
34,F,Kyzylorda,80639.41,employed,7,626514.32,72,25.01,440642.91,5.4643,0,0,0,consumer,0,16880.37,0.2093,8.1835,0,1
41,F,Shymkent,317494.76,employed,12,2162866.71,32,35.24,1402810.96,4.4184,0,0,0,consumer,0,105169.03,0.3312,6.8027,0,1
