age,gender,region,monthly_income,employment_status,work_experience,loan_amount,loan_term,interest_rate,current_debt,debt_to_income,number_of_loans,overdue_count,max_days_overdue,loan_purpose,target,monthly_payment_approx,payment_to_income,credit_burden_index,has_overdue_history,is_high_interest
23,M,Юг России,277995.18,employed,15,545994.66,77,24.53,295869.73,1.0643,6,3,71,auto,0,14137.35,0.0509,1.7517,1,1
40,M,Урал,301374.16,employed,1,2208195.24,35,18.67,296530.91,0.9839,11,2,62,business,0,82298.28,0.2731,3.5484,1,1
26,F,Дальний Восток,137501.04,employed,1,531813.45,36,27.18,293214.32,2.1324,13,2,63,auto,0,21762.79,0.1583,3.4861,1,1
46,F,Сибирь,330318.56,employed,15,1404506.64,64,12.28,266916.99,0.8081,8,0,24,consumer,0,30018.89,0.0909,2.2962,0,0
25,M,Урал,203966.79,employed,4,1258662.31,35,9.93,298423.3,1.4631,1,3,46,consumer,0,41568.08,0.2038,3.6229,1,0
39,F,Санкт-Петербург,246261.06,employed,0,1844066.82,64,16.01,292034.48,1.1859,4,5,93,consumer,0,43025.35,0.1747,3.8067,1,0
37,F,Поволжье,249300.37,employed,16,1795067.83,52,21.57,290615.38,1.1657,4,1,35,consumer,1,53419.08,0.2143,3.6859,1,1
49,F,Дальний Восток,335799.22,employed,7,1541285.76,29,17.45,296303.68,0.8824,16,1,64,consumer,1,65519.41,0.1951,2.4888,1,0
35,M,Урал,368832.17,employed,5,602737.13,20,19.19,279722.47,0.7584,7,1,63,consumer,1,35451.02,0.0961,1.3304,1,1
31,F,Дальний Восток,246975.52,employed,13,1737188.45,54,14.23,284558.61,1.1522,8,1,50,consumer,0,43746.1,0.1771,3.614,1,0
45,M,Урал,315057.01,employed,7,2313802.39,26,18.13,296016.24,0.9396,4,1,62,business,0,108274.74,0.3437,3.51,1,1
46,M,Москва,250133.97,employed,13,1469706.67,66,12.59,288337.57,1.1527,2,4,60,consumer,0,30972.95,0.1238,3.2092,1,0
26,M,Москва,193994.43,employed,1,1011839.17,40,28.09,285166.16,1.47,12,3,55,consumer,0,39234.9,0.2022,3.2955,1,1
45,F,Сибирь,270213.09,employed,5,2231607.62,8,13.48,304620.93,1.1273,3,2,62,consumer,0,293235.67,1.0852,4.0179,1,0
38,M,Центральный ФО,214002.88,student,18,1716189.32,38,12.46,221475.68,1.0349,4,0,47,mortgage,1,54888.24,0.2565,3.8417,0,0
42,F,Дальний Восток,236013.94,employed,17,1795773.94,76,11.92,296069.5,1.2545,8,0,26,consumer,0,33771.09,0.1431,3.9175,0,0
38,M,Центральный ФО,246338.82,student,15,1734504.56,34,12.25,225167.46,0.9141,6,1,46,mortgage,1,60636.51,0.2461,3.3784,1,0
36,F,Санкт-Петербург,248840.45,employed,0,1872836.74,63,14.66,298136.25,1.1981,5,3,96,consumer,0,42793.23,0.172,3.8323,1,0
45,M,Центральный ФО,167170.87,employed,18,836474.91,75,17.59,293971.76,1.7585,0,2,65,consumer,0,18458.84,0.1104,3.5098,1,0
35,M,Центральный ФО,163313.52,retired,8,1772419.66,10,10.15,425970.7,2.6083,6,0,6,consumer,0,185591.57,1.1364,6.4068,0,0
44,M,Москва,242294.29,employed,13,1543965.95,63,12.24,285475.9,1.1782,0,4,63,consumer,0,33339.8,0.1376,3.4085,1,0
44,M,Юг России,151599.28,employed,5,512363.83,81,12.89,289979.39,1.9128,2,2,63,consumer,0,9503.27,0.0627,3.0957,1,0
31,F,Поволжье,246462.63,employed,8,1491534.4,71,26.68,290056.51,1.1769,4,3,48,consumer,0,41969.95,0.1703,3.295,1,1
43,F,Дальний Восток,216418.59,employed,17,1737327.63,74,12.21,288860.03,1.3347,7,1,28,consumer,0,33528.68,0.1549,4.1444,1,0
34,F,Дальний Восток,333848.33,employed,15,2384944.75,72,12.18,297473.79,0.891,7,4,58,consumer,0,46849.67,0.1403,3.3914,1,0
42,M,Москва,249275.68,employed,12,1793408.23,75,12.29,280882.68,1.1268,10,2,60,consumer,0,34376.6,0.1379,3.6448,1,0
36,M,Урал,452784.81,employed,14,1874585.23,64,20.41,215491.43,0.4759,21,3,46,consumer,1,48294.26,0.1067,1.925,1,1
44,M,Центральный ФО,228803.75,employed,5,1667430.18,55,12.01,271457.79,1.1864,4,4,43,consumer,0,39570.4,0.1729,3.7371,1,0
33,F,Поволжье,161896.4,employed,7,833408.15,28,18.82,288897.88,1.7845,0,4,65,business,0,37005.79,0.2286,3.5862,1,1
41,F,Сибирь,143613.63,self_employed,9,653156.07,12,19.01,284809.97,1.9832,9,3,21,consumer,0,60195.75,0.4191,3.5749,1,1
39,M,Юг России,417893.24,self_employed,12,1882306.39,79,20.66,269255.07,0.6443,11,3,48,consumer,0,43770.75,0.1047,2.2208,1,1
51,F,Сибирь,212298.21,employed,11,1951025.9,42,12.55,212451.08,1.0007,1,0,44,consumer,0,57638.38,0.2715,4.2172,0,0
25,F,Дальний Восток,140416.78,employed,1,564474.45,39,28.01,287266.69,2.0458,15,4,62,auto,0,22204.81,0.1581,3.4528,1,1
33,M,Урал,187321.56,employed,7,1000617.38,72,12.84,306194.19,1.6346,2,0,63,consumer,0,20002.1,0.1068,3.5042,0,0
40,M,Москва,244470.48,employed,3,1796933.91,44,12.87,300617.18,1.2297,6,0,66,consumer,0,51445.16,0.2104,3.8023,0,0
32,M,Юг России,123309.45,employed,0,315163.81,34,26.35,290748.67,2.3579,16,3,60,consumer,0,13253.24,0.1075,3.2524,1,1
43,M,Урал,249040.75,employed,10,1558409.73,44,14.59,300820.89,1.2079,11,3,64,consumer,0,45942.79,0.1845,3.3981,1,0
35,M,Урал,318636.11,employed,10,2215817.25,25,18.09,299012.24,0.9384,11,4,42,consumer,0,107039.64,0.3359,3.3723,1,1
34,M,Москва,139580.71,employed,12,656719.5,69,10.73,300702.54,2.1543,12,3,127,consumer,0,12794.95,0.0917,3.801,1,0
35,F,Санкт-Петербург,159891.12,employed,14,733733.71,34,11.34,301662.74,1.8867,2,0,25,consumer,1,25333.57,0.1584,3.4928,0,0
28,M,Москва,212100.27,employed,6,1017849.82,42,12.5,291825.42,1.3759,4,0,59,consumer,0,30045.17,0.1417,3.0555,0,0
39,M,Юг России,153312.99,self_employed,6,532716.74,76,12.81,306054.49,1.9963,6,2,54,consumer,0,10268.5,0.067,3.2124,1,0
35,M,Центральный ФО,235945.47,student,16,1732267.25,37,12.95,225069.83,0.9539,5,3,45,mortgage,1,57034.31,0.2417,3.5235,1,0
39,F,Санкт-Петербург,296017.71,employed,7,2123070.2,38,12.71,238405.59,0.8054,8,4,80,consumer,1,68157.31,0.2302,3.3156,1,0
40,M,Юг России,108862.51,self_employed,4,324656.7,79,14.87,300916.57,2.7642,17,3,43,auto,0,6467.65,0.0594,3.8079,1,0
39,F,Сибирь,248650.35,employed,3,1723605.89,34,12.39,277551.93,1.1162,7,0,30,auto,1,60370.56,0.2428,3.5424,0,0
35,M,Юг России,167666.68,employed,1,1330641.96,76,24.9,285067.81,1.7002,2,2,65,consumer,0,34948.42,0.2084,4.4779,1,1
36,F,Дальний Восток,264379.48,employed,3,1898132.84,40,11.66,296402.0,1.1211,3,3,39,consumer,0,57498.26,0.2175,3.634,1,0
41,F,Поволжье,190574.97,employed,6,983243.0,65,12.67,315309.27,1.6545,2,7,266,consumer,0,20983.31,0.1101,3.4603,1,0
32,M,Юг России,127971.47,self_employed,6,518071.16,73,13.86,284340.24,2.2219,11,2,49,consumer,0,10542.84,0.0824,3.6388,1,0
32,F,Поволжье,312271.86,employed,0,1565192.61,56,26.85,407767.73,1.3058,6,1,67,consumer,1,49299.18,0.1579,3.0601,1,1
44,M,Урал,303517.51,employed,9,664673.6,25,12.65,279444.44,0.9207,5,2,65,consumer,0,30383.12,0.1001,1.6871,1,0
24,F,Дальний Восток,298396.85,employed,4,1958502.49,39,13.24,287036.53,0.9619,13,3,48,consumer,0,62067.22,0.208,3.2591,1,0
41,F,Санкт-Петербург,49978.61,employed,16,390473.41,40,16.15,153823.6,3.0777,5,3,56,consumer,1,12688.01,0.2539,5.8122,1,0
43,M,Москва,256990.35,employed,11,1773277.2,75,12.7,296425.25,1.1534,7,3,59,consumer,0,34374.39,0.1338,3.5685,1,0
38,M,Юг России,425301.03,employed,15,1898676.23,82,28.73,297285.19,0.699,7,0,64,consumer,0,53085.42,0.1248,2.2615,0,1
37,M,Москва,150005.32,employed,6,648883.18,84,12.68,286935.14,1.9128,1,5,83,consumer,0,11691.87,0.0779,3.4268,1,0
44,M,Урал,201644.48,employed,10,889664.52,54,22.35,308771.68,1.5313,12,3,88,consumer,0,26266.97,0.1303,3.0755,1,1
37,F,Санкт-Петербург,265007.5,employed,11,335646.56,37,16.9,264864.89,0.9995,2,1,53,consumer,1,11701.7,0.0442,1.4428,1,0
37,M,Урал,361213.04,employed,5,617455.69,22,18.75,300919.9,0.8331,5,0,62,consumer,1,33382.44,0.0924,1.4314,0,1
41,F,Поволжье,257949.41,employed,9,1343715.45,63,19.69,432859.38,1.6781,2,0,32,consumer,0,34379.08,0.1333,3.5013,0,1
22,M,Урал,458532.83,employed,1,1990844.88,58,28.25,222391.92,0.485,19,3,20,consumer,1,63278.94,0.138,2.0046,1,1
26,F,Дальний Восток,253081.45,employed,5,1739220.52,39,12.67,285381.34,1.1276,11,0,34,consumer,0,54637.13,0.2159,3.5329,0,0
45,F,Сибирь,286560.91,employed,8,2244416.79,12,13.95,294184.66,1.0266,4,0,59,consumer,0,201466.92,0.703,3.7679,0,0
30,M,Юг России,118828.72,employed,4,486381.38,68,12.86,285326.28,2.4011,6,4,63,consumer,0,10109.25,0.0851,3.8337,1,0
34,M,Юг России,169135.09,employed,0,1379890.23,76,22.95,275800.87,1.6306,3,4,66,consumer,0,34586.82,0.2045,4.4861,1,1
33,M,Москва,229429.11,employed,0,1998375.47,84,13.23,217930.62,0.9499,16,1,38,consumer,0,36604.72,0.1595,3.9984,1,0
41,M,Урал,275439.46,employed,7,646488.09,23,12.63,284316.8,1.0322,8,3,66,consumer,0,31794.4,0.1154,1.8537,1,0
37,F,Сибирь,242772.88,employed,4,1573348.44,59,12.91,231533.69,0.9537,0,8,225,consumer,0,36158.11,0.1489,3.222,1,0
41,M,Урал,293578.26,employed,9,625051.91,23,12.67,294736.87,1.0039,5,0,68,consumer,0,30751.86,0.1047,1.7491,0,0
29,F,Дальний Восток,242496.78,self_employed,3,1862723.69,35,12.73,278148.67,1.147,14,2,46,auto,1,63989.48,0.2639,3.8355,1,0
36,M,Москва,242154.94,retired,12,1799030.98,44,11.5,289918.15,1.1972,8,3,67,consumer,0,50304.2,0.2077,3.7975,1,0
33,M,Центральный ФО,246983.0,employed,0,1747398.64,37,12.96,279435.33,1.1314,7,0,30,auto,1,57540.94,0.233,3.6076,0,0
44,F,Санкт-Петербург,54513.75,employed,18,374991.72,41,15.27,151004.46,2.77,3,2,55,consumer,1,11795.33,0.2164,5.1775,1,0
44,M,Урал,195798.83,employed,9,907391.71,54,22.07,269238.41,1.3751,15,1,86,consumer,0,26648.86,0.1361,2.9971,1,1
42,M,Юг России,147317.91,employed,2,325527.5,76,12.76,275388.97,1.8693,0,3,62,consumer,0,6266.13,0.0425,2.6427,1,0
28,M,Москва,294662.48,employed,12,2409849.76,61,15.11,273409.03,0.9279,8,5,85,consumer,0,56837.59,0.1929,3.7903,1,0
47,F,Поволжье,309342.53,employed,8,366914.45,40,12.98,154278.27,0.4987,6,0,48,consumer,1,11348.67,0.0367,0.9139,0,0
24,M,Москва,326559.11,employed,11,2171472.72,59,15.37,279386.12,0.8555,10,2,83,consumer,0,52670.54,0.1613,3.1829,1,0
35,F,Дальний Восток,321574.24,employed,16,2321526.17,76,12.27,297287.35,0.9245,8,0,57,consumer,0,44085.48,0.1371,3.4512,0,0
25,F,Поволжье,17815.85,employed,2,180526.56,68,27.63,153799.18,8.6322,3,1,50,consumer,1,5279.49,0.2963,12.1786,1,1
37,M,Юг России,270239.9,employed,13,1865564.13,72,19.14,302979.88,1.1211,0,3,45,consumer,0,43760.44,0.1619,3.5373,1,1
35,M,Урал,314311.11,employed,9,2205598.38,28,18.54,271015.69,0.8623,11,3,41,consumer,0,97631.91,0.3106,3.3183,1,1
34,M,Москва,251461.4,retired,12,1786328.21,41,11.22,278163.62,1.1062,10,2,66,consumer,0,52653.24,0.2094,3.5925,1,0
28,F,Дальний Восток,136655.38,employed,3,500670.2,37,24.84,281050.32,2.0566,15,0,59,auto,0,19501.67,0.1427,3.3389,0,1
26,M,Урал,211406.15,employed,6,1402303.92,37,10.01,274519.09,1.2985,0,3,47,consumer,0,44205.88,0.2091,3.6201,1,0
31,F,Поволжье,260739.93,retired,9,1808625.03,18,11.21,283505.48,1.0873,11,2,48,consumer,0,109631.09,0.4205,3.5151,1,0
36,M,Москва,282223.4,employed,5,1807776.17,84,13.35,261917.5,0.928,3,4,79,consumer,0,33231.96,0.1178,3.17,1,0
34,F,Сибирь,292474.77,employed,9,1996011.81,75,11.56,281164.05,0.9613,6,2,50,consumer,0,37497.95,0.1282,3.3499,1,0
36,M,Юг России,164095.18,employed,2,1377946.11,75,23.72,284593.27,1.7343,0,0,67,consumer,0,35390.58,0.2157,4.6733,0,1
37,F,Дальний Восток,317054.32,employed,16,2215888.41,75,12.15,304889.76,0.9616,9,2,59,consumer,0,42311.81,0.1335,3.4078,1,0
38,M,Москва,252613.28,employed,4,1897873.97,83,12.98,305544.07,1.2095,6,1,79,consumer,0,34761.42,0.1376,3.8391,1,0
30,F,Санкт-Петербург,296999.32,employed,10,2289549.78,44,14.32,280904.22,0.9458,3,2,71,consumer,0,67189.11,0.2262,3.6439,1,0
42,M,Москва,181420.58,employed,15,840654.39,54,13.41,287947.36,1.5872,2,2,53,consumer,0,20818.65,0.1148,3.209,1,0
34,M,Урал,372814.38,employed,8,650926.27,20,19.55,272996.32,0.7323,4,2,61,consumer,1,38398.18,0.103,1.3433,1,1
35,F,Санкт-Петербург,242203.07,unemployed,11,1084646.91,35,21.1,224411.2,0.9265,9,2,10,consumer,1,41761.05,0.1724,2.4939,1,1
30,F,Сибирь,249424.4,employed,3,1712950.29,63,11.16,278830.96,1.1179,4,1,34,consumer,0,36051.0,0.1445,3.5215,1,0
38,M,Урал,313887.75,employed,0,2267559.93,25,18.66,291759.54,0.9295,7,1,38,business,0,110166.78,0.351,3.4579,1,1
34,M,Москва,134853.47,employed,13,659597.71,69,11.43,296998.99,2.2024,12,4,123,consumer,0,13086.22,0.097,3.9143,1,0
31,M,Москва,147427.77,employed,14,724961.4,41,15.2,279060.03,1.8928,3,4,41,consumer,0,22778.33,0.1545,3.6139,1,0
41,F,Санкт-Петербург,50824.83,employed,18,389553.3,44,16.04,147416.16,2.9004,2,4,56,consumer,1,11768.12,0.2315,5.583,1,0
29,M,Урал,169168.74,employed,2,836304.29,24,19.04,292081.08,1.7266,6,1,43,business,0,42173.2,0.2493,3.4568,1,1
40,M,Москва,287131.74,employed,11,2355103.3,82,21.91,295200.05,1.0281,3,2,68,consumer,0,55613.49,0.1937,3.8988,1,1
37,M,Центральный ФО,196683.6,employed,15,1228586.64,37,20.71,292149.44,1.4854,6,2,48,consumer,0,45203.71,0.2298,3.6716,1,1
37,M,Юг России,154188.01,self_employed,4,525221.44,78,12.62,285481.41,1.8515,7,0,53,consumer,0,9902.25,0.0642,3.0437,0,0
31,F,Дальний Восток,318046.8,employed,4,2105934.42,48,13.15,355187.85,1.1168,1,1,46,consumer,0,56653.86,0.1781,3.4343,1,0
45,M,Москва,510760.97,employed,11,2341436.63,21,16.47,364067.17,0.7128,8,0,19,consumer,0,129094.08,0.2527,2.3173,0,0
41,F,Поволжье,271437.35,employed,12,1321960.12,63,18.64,446992.75,1.6468,2,2,32,consumer,0,33049.44,0.1218,3.3513,1,1
24,M,Юг России,290690.92,employed,1,2183704.38,38,9.59,291623.55,1.0032,18,3,65,consumer,1,66860.16,0.23,3.6324,1,0
44,M,Москва,509842.91,employed,8,2361293.22,24,16.85,355286.58,0.6969,9,0,17,consumer,0,116577.57,0.2287,2.3178,0,0
37,M,Москва,205863.63,employed,14,1373750.16,73,12.92,280445.76,1.3623,7,4,59,consumer,0,27268.87,0.1325,3.6979,1,0
49,M,Юг России,123231.83,employed,14,530228.56,84,25.36,274005.23,2.2235,13,4,49,consumer,0,13543.24,0.1099,3.7294,1,1
35,M,Москва,138342.54,employed,14,612068.06,70,11.23,297751.93,2.1523,11,6,123,consumer,0,11957.7,0.0864,3.7008,1,0
31,M,Урал,278693.87,employed,14,2198133.63,25,13.38,268206.6,0.9624,12,2,69,business,0,101234.67,0.3632,3.7229,1,0
45,M,Москва,19652.14,employed,2,182219.63,63,13.85,165580.5,8.4251,15,4,55,consumer,0,4086.21,0.2079,11.6703,1,0
29,M,Центральный ФО,228848.94,employed,0,1771664.24,37,13.33,276784.51,1.2095,8,3,32,auto,1,58656.88,0.2563,3.919,1,0
37,M,Урал,259031.43,employed,1,1706890.4,27,17.85,314900.96,1.2157,11,0,64,business,0,77223.48,0.2981,3.522,0,0
41,F,Поволжье,150547.79,employed,15,433851.43,43,10.98,294497.49,1.9562,10,1,66,consumer,1,12249.76,0.0814,2.9648,1,0
40,F,Сибирь,247479.6,employed,0,1870812.4,38,12.12,282829.14,1.1428,9,0,30,auto,1,59527.56,0.2405,3.7886,0,0
50,M,Москва,128333.96,employed,11,346648.4,34,22.05,283584.63,2.2097,12,3,63,consumer,1,13800.29,0.1075,3.1551,1,1
36,F,Поволжье,241385.09,employed,18,1879562.98,52,22.31,298209.63,1.2354,4,2,31,consumer,1,56700.16,0.2349,3.9607,1,1
37,F,Дальний Восток,270238.08,employed,5,1973354.48,42,12.53,277715.33,1.0277,1,2,43,consumer,0,58278.82,0.2157,3.5835,1,0
34,M,Центральный ФО,175361.29,retired,8,1945242.34,12,9.87,451990.49,2.5775,6,0,10,consumer,0,170900.12,0.9746,6.4599,0,0
52,M,Москва,352038.9,employed,14,2010774.59,73,21.13,215869.73,0.6132,1,0,42,consumer,0,49151.53,0.1396,2.6123,0,1
26,M,Урал,214401.48,employed,5,1338286.59,37,9.73,285015.77,1.3293,0,0,46,consumer,0,42011.78,0.1959,3.514,0,0
35,M,Юг России,116573.75,self_employed,10,531833.13,79,20.89,286024.33,2.4536,11,4,41,consumer,0,12440.37,0.1067,4.0503,1,1
44,M,Урал,260653.39,employed,18,2135933.53,25,24.77,305875.57,1.1735,16,3,44,business,0,110229.31,0.4229,4.0416,1,1
28,F,Санкт-Петербург,290787.22,employed,10,2430461.75,44,13.83,295616.08,1.0166,1,4,70,consumer,0,70732.98,0.2432,3.942,1,0
36,M,Юг России,341925.15,employed,4,2250348.23,84,12.39,281906.32,0.8245,7,0,66,consumer,0,40195.67,0.1176,3.128,0,0
35,F,Дальний Восток,209027.28,employed,6,1563918.58,50,12.63,282194.58,1.35,1,1,58,consumer,0,40387.63,0.1932,3.9687,1,0
44,F,Поволжье,151487.96,employed,16,389301.81,43,10.89,276948.2,1.8282,8,3,62,consumer,1,10975.09,0.0724,2.7276,1,0
24,M,Центральный ФО,203195.59,employed,7,1318805.17,30,12.9,301002.27,1.4813,2,2,39,consumer,0,51662.94,0.2543,3.7529,1,0
31,M,Москва,149480.09,employed,13,748287.54,39,15.81,292046.79,1.9537,6,2,42,consumer,0,24659.89,0.165,3.7058,1,0
39,F,Сибирь,227586.03,employed,8,1681507.87,26,24.09,289768.46,1.2732,7,1,44,consumer,0,83645.81,0.3675,3.8592,1,1
29,M,Москва,164973.44,employed,10,639402.51,70,19.63,289364.46,1.754,1,0,49,consumer,0,15407.97,0.0934,3.1105,0,1
29,M,Москва,183213.47,employed,11,1645743.46,60,17.76,294819.56,1.6091,5,1,42,consumer,0,41576.5,0.2269,4.7531,1,0
44,M,Центральный ФО,201108.86,employed,11,1049926.62,34,15.08,173105.31,0.8607,0,4,40,consumer,1,38136.32,0.1896,2.688,1,0
40,M,Урал,316962.56,employed,13,2123618.24,27,12.76,283339.44,0.8939,10,3,60,business,0,90897.2,0.2868,3.2389,1,0
36,F,Дальний Восток,211292.75,employed,5,1503544.98,51,13.53,283266.19,1.3406,2,3,58,consumer,0,38926.83,0.1842,3.8312,1,0
35,M,Центральный ФО,173678.32,retired,7,2001390.85,10,9.83,429774.4,2.4745,2,0,6,consumer,0,209266.52,1.2049,6.5077,0,0
27,M,Центральный ФО,186945.37,employed,9,1429409.83,29,12.8,284885.18,1.5239,1,4,38,consumer,0,57566.27,0.3079,4.2,1,0
37,M,Центральный ФО,197521.2,employed,0,1193124.63,27,13.49,272712.16,1.3807,6,4,59,consumer,0,51480.93,0.2606,3.4948,1,0
39,M,Урал,155766.31,employed,2,614327.89,41,13.35,290829.12,1.8671,3,4,66,consumer,0,18741.46,0.1203,3.2474,1,0
37,F,Дальний Восток,259826.45,employed,8,1951628.95,14,12.32,302078.96,1.1626,3,2,63,consumer,0,150373.5,0.5787,3.7916,1,0
32,F,Поволжье,254853.06,retired,10,1733777.32,18,11.42,286111.33,1.1226,7,2,51,consumer,0,105262.76,0.413,3.5037,1,0
40,M,Урал,191034.36,employed,15,823708.88,59,12.12,290714.37,1.5218,0,4,67,consumer,0,18599.95,0.0974,3.0309,1,0
34,F,Дальний Восток,536072.72,employed,17,2251848.94,63,11.9,357456.33,0.6668,1,4,52,consumer,0,48235.48,0.09,2.137,1,0
32,M,Юг России,280922.98,employed,6,2066252.21,59,18.67,269427.09,0.9591,11,3,66,consumer,1,53773.78,0.1914,3.5334,1,1
44,F,Санкт-Петербург,82391.61,employed,11,416657.42,72,9.79,252757.56,3.0677,9,1,67,consumer,0,7674.88,0.0932,4.8377,1,0
32,M,Москва,175252.73,employed,15,954502.37,59,21.74,289987.67,1.6547,7,4,76,consumer,0,26469.02,0.151,3.5609,1,1
37,M,Юг России,262343.57,employed,13,1723526.97,72,20.23,285609.41,1.0887,3,4,46,consumer,0,41513.44,0.1582,3.3881,1,1
37,F,Сибирь,243197.62,employed,0,1776925.37,38,12.17,279086.61,1.1476,8,1,29,auto,1,56582.83,0.2327,3.7048,1,0
38,M,Юг России,412720.47,employed,14,1909629.66,84,27.54,282850.31,0.6853,8,3,63,consumer,0,51479.59,0.1247,2.3048,1,1
32,F,Дальний Восток,239576.9,self_employed,3,1717875.33,38,13.03,300976.4,1.2563,15,4,46,auto,1,55415.02,0.2313,3.7659,1,0
31,M,Урал,177006.8,employed,9,883946.61,46,17.19,289916.82,1.6379,15,0,43,consumer,0,26370.33,0.149,3.3857,0,0
35,F,Поволжье,241868.03,employed,16,1795780.85,52,22.15,269576.94,1.1146,4,0,31,consumer,1,54013.92,0.2233,3.7132,0,1
37,M,Центральный ФО,160851.22,employed,9,426717.73,65,12.68,283649.86,1.7634,3,3,58,consumer,0,9108.75,0.0566,2.6919,1,0
42,F,Сибирь,235772.48,employed,8,1613880.59,72,13.55,281135.05,1.1924,1,8,270,consumer,0,32867.57,0.1394,3.5882,1,0
42,F,Санкт-Петербург,77800.51,employed,10,407517.93,70,10.22,254298.91,3.2686,9,4,67,consumer,0,7752.48,0.0996,5.1018,1,0
37,F,Санкт-Петербург,162532.69,employed,10,795247.25,37,11.46,277317.07,1.7062,3,1,27,consumer,1,25615.05,0.1576,3.4187,1,0
35,F,Дальний Восток,268945.64,employed,9,1928004.09,15,12.79,278695.42,1.0362,2,4,65,consumer,0,139764.24,0.5197,3.5453,1,0
39,M,Москва,146994.33,employed,6,636355.81,84,13.05,274241.99,1.8657,2,3,81,consumer,0,11593.87,0.0789,3.3808,1,0
39,M,Урал,253597.77,self_employed,7,1790711.95,65,14.2,284111.79,1.1203,7,2,43,consumer,0,39644.42,0.1563,3.5917,1,0
27,M,Москва,164755.26,employed,5,969512.98,57,20.93,272520.89,1.6541,16,4,82,consumer,0,26978.76,0.1637,3.7137,1,1
32,M,Юг России,292116.16,employed,8,2032408.41,55,20.56,287156.21,0.983,13,3,67,consumer,1,57352.19,0.1963,3.4181,1,1
45,F,Санкт-Петербург,126679.52,employed,3,430257.53,26,14.75,298204.93,2.354,10,2,57,consumer,0,19433.91,0.1534,3.5427,1,0
31,F,Санкт-Петербург,230093.14,employed,14,1886961.51,36,21.1,306236.05,1.3309,7,0,51,consumer,0,71188.32,0.3094,4.2012,0,1
37,F,Дальний Восток,236072.61,employed,17,1622187.58,34,14.16,282677.29,1.1974,1,2,66,consumer,0,58197.8,0.2465,3.6024,1,0
33,M,Москва,218306.26,employed,3,1888990.8,82,13.07,228275.89,1.0457,14,3,36,consumer,0,34952.16,0.1601,4.0742,1,0
47,M,Урал,329084.91,employed,11,922255.3,35,18.84,281743.82,0.8561,6,1,41,consumer,0,34450.82,0.1047,1.837,1,1
39,M,Урал,336823.61,employed,8,2230253.87,25,19.53,298987.54,0.8877,11,2,42,consumer,0,109300.34,0.3245,3.2052,1,1
44,M,Москва,234508.05,employed,13,1544168.38,64,12.8,302553.85,1.2902,2,3,64,consumer,0,33416.63,0.1425,3.5948,1,0
32,F,Дальний Восток,125336.2,employed,17,318063.09,73,27.27,287128.99,2.2909,12,3,66,consumer,0,8966.73,0.0715,3.179,1,1
44,M,Москва,217877.58,employed,9,1509846.88,69,11.69,281326.38,1.2912,8,0,60,consumer,0,30156.31,0.1384,3.7166,0,0
29,F,Поволжье,18334.66,employed,0,177816.58,65,28.17,154470.68,8.4246,4,3,51,consumer,1,5360.52,0.2924,11.8189,1,1
43,M,Урал,186950.54,employed,6,747041.61,38,18.79,294181.18,1.5736,4,2,13,business,1,26233.42,0.1403,2.9721,1,1
40,M,Урал,286396.94,employed,0,2427697.32,35,18.57,300256.26,1.0484,14,0,62,business,0,90357.05,0.3155,4.0152,0,1
39,F,Санкт-Петербург,254758.2,employed,10,336428.37,38,16.35,285448.79,1.1205,6,4,53,consumer,1,11401.05,0.0448,1.5827,1,0
37,F,Поволжье,411029.13,employed,15,1149163.29,38,12.48,286509.61,0.6971,4,2,63,consumer,1,36764.33,0.0894,1.6756,1,0
51,M,Москва,130929.54,employed,10,327600.49,38,22.25,280346.66,2.1412,9,0,64,consumer,1,12088.42,0.0923,3.0169,0,1
48,F,Поволжье,288772.63,employed,9,397532.88,42,12.7,159708.5,0.5531,5,4,48,consumer,1,11773.2,0.0408,1.0349,1,0
25,M,Урал,233654.41,employed,7,1690279.61,74,14.09,296088.64,1.2672,19,3,64,consumer,0,34310.01,0.1468,3.7991,1,0
22,F,Сибирь,254810.79,employed,3,1543065.16,72,25.89,290832.21,1.1414,0,4,60,refinance,0,42412.48,0.1664,3.2609,1,1
36,M,Центральный ФО,178666.87,employed,0,1210114.28,25,13.54,300335.17,1.681,8,0,63,consumer,0,55822.96,0.3124,4.0515,0,0
31,M,Москва,200314.84,employed,5,1009951.04,44,12.26,291125.66,1.4533,3,1,56,consumer,0,28612.95,0.1428,3.218,1,0
42,F,Санкт-Петербург,240818.15,employed,11,1582223.51,34,16.41,276984.64,1.1502,8,1,62,consumer,1,58501.62,0.2429,3.4497,1,0
32,F,Поволжье,197431.27,employed,13,1332791.03,64,11.06,289548.63,1.4666,0,0,63,consumer,0,27660.26,0.1401,3.8293,0,0
41,M,Москва,300930.09,employed,14,2273178.49,71,13.16,329245.66,1.0941,10,4,46,consumer,0,46249.33,0.1537,3.7379,1,0
29,F,Санкт-Петербург,303585.77,employed,10,2483818.26,42,14.97,300408.4,0.9895,3,0,71,consumer,0,76337.96,0.2515,3.8531,0,0
25,M,Урал,178089.15,employed,3,1580926.24,84,9.88,367816.75,2.0653,4,0,33,consumer,0,26147.33,0.1468,5.1723,0,0
43,M,Урал,318686.62,employed,6,681184.56,43,12.39,310765.61,0.9751,3,4,67,consumer,0,19697.8,0.0618,1.7233,1,0
42,M,Центральный ФО,108440.53,employed,16,1555781.16,60,28.33,385082.74,3.5511,11,0,30,consumer,1,48750.72,0.4496,8.5724,0,1
