loan_id,origination_date,region,currency,loan_type,loan_reason,gender,citizenship,interest_rate_pct,credit_amount_kzt,age,days_past_due,npl_90plus
KZ2026002511,2019-03-22,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,27.1,1923000,59,0,0
KZ2026002512,2021-05-02,Almaty Region,KZT,Personal loan,Auto loan,Female,Local,21.4,3989000,42,0,0
KZ2026002513,2020-02-27,Almaty,KZT,Personal loan,Consumer credit,Female,Local,11.6,204000,49,0,0
KZ2026002514,2019-11-28,Nur-Sultan,KZT,Credit card,Consumer credit,Female,Local,26.0,515000,21,0,0
KZ2026002515,2020-01-01,Almaty,KZT,Personal loan,Consumer credit,Female,Local,14.0,553000,21,0,0
KZ2026002516,2019-03-19,Pavlodar,USD,Personal loan,Consumer credit,Female,Local,18.8,1574000,42,0,0
KZ2026002517,2020-08-09,Almaty,KZT,Credit card,Auto loan,Female,Local,30.5,7287000,57,119,1
KZ2026002518,2019-02-12,Almaty,KZT,Personal loan,Consumer credit,Male,Local,19.1,5745000,26,270,1
KZ2026002519,2020-09-28,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,8.5,548000,39,0,0
KZ2026002520,2021-01-05,Almaty,KZT,Personal loan,Consumer credit,Female,Local,31.3,392000,23,0,0
KZ2026002521,2020-01-08,Almaty,KZT,Personal loan,Consumer credit,Male,Local,6.7,1583000,29,0,0
KZ2026002522,2019-12-05,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,16.0,1475000,39,0,0
KZ2026002523,2020-08-17,Almaty Region,KZT,Credit card,Consumer credit,Male,Local,21.3,142000,32,0,0
KZ2026002524,2021-01-29,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,14.8,1183000,23,0,0
KZ2026002525,2019-03-26,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,24.3,1994000,22,0,0
KZ2026002526,2020-02-10,Almaty,KZT,Credit card,Consumer credit,Female,Local,41.7,139000,18,126,1
KZ2026002527,2019-10-13,Turkistan,KZT,Credit card,Consumer credit,Female,Local,19.2,166000,42,152,1
KZ2026002528,2019-01-10,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,18.0,694000,44,0,0
KZ2026002529,2019-01-08,Pavlodar,RUB,Personal loan,Consumer credit,Male,Local,6.8,1532000,44,0,0
KZ2026002530,2020-04-11,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,17.4,909000,27,0,0
KZ2026002531,2020-11-05,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,23.3,1258000,84,0,0
KZ2026002532,2020-06-08,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,28.6,8098000,45,0,0
KZ2026002533,2019-08-08,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,4.1,532000,37,0,0
KZ2026002534,2020-02-03,Nur-Sultan,KZT,Credit card,Consumer credit,Male,Local,36.0,214000,35,0,0
KZ2026002535,2021-05-02,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,13.7,2135000,30,0,0
KZ2026002536,2021-01-09,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,11.3,2779000,39,0,0
KZ2026002537,2019-04-16,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,23.1,1707000,55,0,0
KZ2026002538,2020-07-22,Almaty Region,KZT,Credit card,Consumer credit,Female,Local,35.7,1359000,50,0,0
KZ2026002539,2020-07-05,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,21.7,1572000,34,0,0
KZ2026002540,2019-11-19,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,13.7,224000,43,0,0
KZ2026002541,2019-11-18,East Kazakhstan,USD,Personal loan,Consumer credit,Female,Local,17.1,1868000,25,0,0
KZ2026002542,2020-09-26,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,27.5,3891000,45,0,0
KZ2026002543,2021-04-05,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,32.0,2724000,28,0,0
KZ2026002544,2019-10-10,Almaty,KZT,Credit card,Consumer credit,Female,Local,40.1,106000,45,0,0
KZ2026002545,2021-03-29,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,21.9,3781000,70,0,0
KZ2026002546,2021-01-10,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,32.4,2667000,31,0,0
KZ2026002547,2019-02-16,Shymkent,USD,Personal loan,Consumer credit,Male,Local,6.8,1355000,69,0,0
KZ2026002548,2019-09-05,Almaty,KZT,Personal loan,Consumer credit,Male,Local,12.8,3918000,42,0,0
KZ2026002549,2020-01-25,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,5.3,225000,29,0,0
KZ2026002550,2020-08-11,Akmola,KZT,Personal loan,Consumer credit,Male,Local,34.8,1752000,28,0,0
KZ2026002551,2019-07-20,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,15.8,3040000,63,0,0
KZ2026002552,2020-01-02,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,23.8,1113000,42,0,0
KZ2026002553,2019-03-23,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,13.1,2081000,31,0,0
KZ2026002554,2019-03-31,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,43.9,1310000,35,0,0
KZ2026002555,2020-01-20,Akmola,KZT,Personal loan,Consumer credit,Female,Local,39.4,616000,42,0,0
KZ2026002556,2020-07-10,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,37.0,603000,37,0,0
KZ2026002557,2020-02-04,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,23.2,2198000,41,0,0
KZ2026002558,2019-12-05,Almaty,KZT,Personal loan,Auto loan,Female,Local,22.1,3005000,57,0,0
KZ2026002559,2020-03-15,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,22.9,328000,25,0,0
KZ2026002560,2020-07-14,Nur-Sultan,KZT,Credit card,Consumer credit,Male,Local,40.3,384000,44,0,0
KZ2026002561,2020-09-22,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,19.2,776000,36,0,0
KZ2026002562,2020-04-21,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,37.5,433000,32,0,0
KZ2026002563,2019-03-23,Kyzylorda,KZT,Credit card,Consumer credit,Female,Local,27.6,369000,49,0,0
KZ2026002564,2019-02-06,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,19.2,2304000,21,0,0
KZ2026002565,2019-10-30,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,18.5,1221000,18,0,0
KZ2026002566,2019-06-30,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,24.9,485000,39,0,0
KZ2026002567,2020-04-19,Nur-Sultan,KZT,Credit card,Consumer credit,Female,Local,28.1,502000,35,179,1
KZ2026002568,2020-09-10,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,26.6,2893000,22,0,0
KZ2026002569,2019-08-11,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,17.4,7873000,18,0,0
KZ2026002570,2020-02-17,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,29.2,4087000,58,0,0
KZ2026002571,2019-07-12,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,36.8,511000,42,0,0
KZ2026002572,2020-02-16,Zhambyl,KZT,Credit card,Auto loan,Male,Local,30.5,5885000,37,0,0
KZ2026002573,2019-11-30,Kyzylorda,KZT,Personal loan,Consumer credit,Male,Local,42.6,1492000,61,0,0
KZ2026002574,2019-01-03,Pavlodar,KZT,Personal loan,Auto loan,Male,Local,23.1,2382000,48,0,0
KZ2026002575,2020-08-10,Zhambyl,KZT,Credit card,Consumer credit,Male,Local,48.3,433000,56,0,0
KZ2026002576,2019-09-25,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,21.3,6130000,24,0,0
KZ2026002577,2020-10-22,Kostanay,USD,Personal loan,Consumer credit,Female,Local,0.0,5558000,24,0,0
KZ2026002578,2020-08-14,North Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,17.3,1214000,44,0,0
KZ2026002579,2019-06-22,Almaty,KZT,Personal loan,Consumer credit,Male,Local,13.9,1823000,42,0,0
KZ2026002580,2021-02-22,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,3.7,276000,51,0,0
KZ2026002581,2019-01-20,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,32.7,284000,19,0,0
KZ2026002582,2020-05-21,Pavlodar,KZT,Personal loan,Consumer credit,Male,Foreigner,7.4,1369000,45,0,0
KZ2026002583,2020-12-09,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,42.3,1384000,48,0,0
KZ2026002584,2020-04-22,Almaty,KZT,Personal loan,Consumer credit,Female,Local,16.5,251000,47,99,1
KZ2026002585,2020-05-07,Nur-Sultan,KZT,Credit card,Consumer credit,Female,Local,34.3,468000,33,0,0
KZ2026002586,2020-02-20,Atyrau,RUB,Personal loan,Auto loan,Male,Foreigner,14.4,9744000,43,0,0
KZ2026002587,2019-02-23,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,11.9,1263000,28,0,0
KZ2026002588,2020-08-22,Almaty,KZT,Personal loan,Consumer credit,Male,Local,21.3,1950000,34,0,0
KZ2026002589,2021-04-21,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,32.6,1743000,26,0,0
KZ2026002590,2020-12-05,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,23.0,291000,29,0,0
KZ2026002591,2019-02-21,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,8.4,556000,34,0,0
KZ2026002592,2019-07-14,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,34.1,857000,32,111,1
KZ2026002593,2021-01-05,Karaganda,KZT,Credit card,Auto loan,Female,Local,19.9,2715000,29,0,0
KZ2026002594,2020-09-22,Almaty,KZT,Personal loan,Consumer credit,Female,Local,22.8,4176000,23,0,0
KZ2026002595,2019-11-20,Akmola,KZT,Personal loan,Consumer credit,Male,Local,27.7,2058000,59,0,0
KZ2026002596,2019-08-04,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,24.3,467000,31,0,0
KZ2026002597,2020-02-13,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,45.6,1000000,41,0,0
KZ2026002598,2019-01-29,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,28.8,3137000,18,241,1
KZ2026002599,2019-03-21,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,21.2,693000,52,0,0
KZ2026002600,2019-03-07,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,27.8,2475000,39,99,1
KZ2026002601,2020-12-29,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,24.0,3889000,32,0,0
KZ2026002602,2019-02-11,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,22.6,3374000,32,0,0
KZ2026002603,2020-05-02,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,24.8,1399000,47,0,0
KZ2026002604,2019-09-05,Kyzylorda,KZT,Credit card,Auto loan,Female,Local,26.3,7023000,18,0,0
KZ2026002605,2020-10-30,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,24.9,770000,28,0,0
KZ2026002606,2019-04-23,Almaty,KZT,Personal loan,Consumer credit,Female,Local,17.1,9928000,91,0,0
KZ2026002607,2021-03-14,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,5.5,1473000,36,0,0
KZ2026002608,2019-03-17,Almaty,KZT,Personal loan,Consumer credit,Female,Local,32.5,3181000,65,0,0
KZ2026002609,2021-01-17,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,17.8,882000,33,151,1
KZ2026002610,2019-05-11,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,23.8,1835000,48,0,0
KZ2026002611,2019-01-27,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,15.6,1905000,57,0,0
KZ2026002612,2019-02-03,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,16.5,545000,44,0,0
KZ2026002613,2020-11-20,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,13.8,531000,30,0,0
KZ2026002614,2019-10-31,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,31.3,1009000,23,0,0
KZ2026002615,2020-01-03,Akmola,KZT,Personal loan,Consumer credit,Female,Local,32.9,3071000,45,0,0
KZ2026002616,2020-12-27,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,23.7,253000,55,0,0
KZ2026002617,2019-08-20,Almaty,KZT,Personal loan,Consumer credit,Male,Local,18.0,882000,43,0,0
KZ2026002618,2020-05-03,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,6.9,3654000,51,0,0
KZ2026002619,2019-09-21,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,30.4,421000,66,0,0
KZ2026002620,2019-02-27,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,16.1,3484000,46,0,0
KZ2026002621,2021-05-27,Turkistan,KZT,Credit card,Consumer credit,Female,Local,22.9,150000,25,0,0
KZ2026002622,2019-11-28,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,23.4,551000,38,218,1
KZ2026002623,2021-01-18,Almaty,KZT,Personal loan,Consumer credit,Female,Local,19.8,1059000,52,0,0
KZ2026002624,2020-01-15,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,8.2,5899000,34,0,0
KZ2026002625,2021-02-04,Zhambyl,KZT,Personal loan,Consumer credit,Female,Foreigner,14.3,697000,54,0,0
KZ2026002626,2019-06-02,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,17.6,275000,36,0,0
KZ2026002627,2020-04-21,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,27.9,364000,41,0,0
KZ2026002628,2019-11-26,Aktobe,KZT,Credit card,Auto loan,Female,Local,31.0,6084000,33,0,0
KZ2026002629,2021-05-26,Akmola,KZT,Personal loan,Consumer credit,Female,Local,32.7,379000,39,0,0
KZ2026002630,2019-10-25,Almaty,KZT,Credit card,Consumer credit,Male,Local,24.2,853000,39,0,0
KZ2026002631,2020-11-12,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,24.8,1273000,70,0,0
KZ2026002632,2020-03-12,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,28.5,1168000,32,0,0
KZ2026002633,2019-12-20,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,16.9,1545000,23,0,0
KZ2026002634,2020-09-07,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,33.2,607000,33,0,0
KZ2026002635,2020-07-23,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Foreigner,9.6,1349000,28,0,0
KZ2026002636,2020-02-27,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,7.9,435000,48,0,0
KZ2026002637,2019-02-18,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,15.5,3777000,48,0,0
KZ2026002638,2019-03-07,Almaty,KZT,Personal loan,Consumer credit,Female,Local,21.8,501000,43,0,0
KZ2026002639,2020-06-12,Pavlodar,KZT,Personal loan,Auto loan,Male,Local,21.0,4873000,23,0,0
KZ2026002640,2019-02-18,Almaty,KZT,Personal loan,Auto loan,Female,Local,15.4,2511000,66,0,0
KZ2026002641,2020-06-18,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,17.6,763000,22,0,0
KZ2026002642,2021-02-23,Kyzylorda,KZT,Credit card,Consumer credit,Female,Local,19.1,264000,35,0,0
KZ2026002643,2020-11-27,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,10.5,15000000,44,0,0
KZ2026002644,2020-09-05,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,25.5,1185000,48,0,0
KZ2026002645,2019-08-30,Akmola,KZT,Personal loan,Consumer credit,Male,Local,31.0,597000,42,0,0
KZ2026002646,2020-08-03,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,19.1,822000,51,0,0
KZ2026002647,2019-06-11,Kostanay,KZT,Personal loan,Consumer credit,Male,Local,34.3,334000,40,0,0
KZ2026002648,2021-03-17,Mangystau,KZT,Personal loan,Consumer credit,Female,Local,14.2,1045000,34,0,0
KZ2026002649,2019-03-21,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,18.4,5788000,47,0,0
KZ2026002650,2020-04-23,Pavlodar,KZT,Personal loan,Consumer credit,Female,Local,19.8,1597000,47,0,0
KZ2026002651,2020-03-05,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,36.1,2586000,31,230,1
KZ2026002652,2019-03-07,Almaty Region,KZT,Credit card,Consumer credit,Male,Local,32.8,177000,41,0,0
KZ2026002653,2019-06-14,Pavlodar,KZT,Credit card,Consumer credit,Male,Local,17.0,300000,34,0,0
KZ2026002654,2020-09-22,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,31.2,1427000,18,0,0
KZ2026002655,2020-06-10,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,39.6,648000,42,0,0
KZ2026002656,2019-05-24,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,20.3,1686000,23,169,1
KZ2026002657,2019-05-05,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,14.4,2025000,41,0,0
KZ2026002658,2020-08-11,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,30.2,1904000,20,0,0
KZ2026002659,2020-08-06,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,40.5,1055000,29,0,0
KZ2026002660,2019-12-20,Almaty,KZT,Personal loan,Auto loan,Male,Local,20.9,6535000,32,0,0
KZ2026002661,2019-01-18,Pavlodar,KZT,Personal loan,Consumer credit,Female,Local,8.2,964000,50,0,0
KZ2026002662,2019-01-25,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,29.7,892000,31,0,0
KZ2026002663,2019-05-14,Almaty Region,KZT,Credit card,Consumer credit,Female,Local,34.0,1032000,25,244,1
KZ2026002664,2019-02-19,Almaty,KZT,Credit card,Consumer credit,Female,Local,24.1,153000,41,0,0
KZ2026002665,2020-05-06,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,35.1,282000,35,0,0
KZ2026002666,2019-12-13,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,27.0,574000,46,0,0
KZ2026002667,2019-07-11,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,34.4,1668000,26,0,0
KZ2026002668,2020-06-08,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,12.6,3573000,81,0,0
KZ2026002669,2020-09-14,West Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,26.6,684000,64,0,0
KZ2026002670,2019-05-31,Atyrau,KZT,Credit card,Consumer credit,Male,Local,23.5,1365000,34,0,0
KZ2026002671,2020-07-05,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,24.9,1228000,39,0,0
KZ2026002672,2019-04-05,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,36.1,1088000,19,268,1
KZ2026002673,2020-06-13,Almaty Region,KZT,Credit card,Consumer credit,Female,Local,20.3,185000,28,0,0
KZ2026002674,2019-11-29,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,9.5,6303000,42,0,0
KZ2026002675,2019-04-07,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,31.4,1056000,33,0,0
KZ2026002676,2020-12-11,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,23.2,387000,44,0,0
KZ2026002677,2019-06-11,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,32.2,9692000,42,0,0
KZ2026002678,2020-11-23,Pavlodar,KZT,Personal loan,Auto loan,Female,Local,11.1,4775000,23,0,0
KZ2026002679,2019-11-19,Kyzylorda,KZT,Personal loan,Consumer credit,Male,Local,22.8,2366000,48,0,0
KZ2026002680,2020-08-27,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,28.2,5011000,23,0,0
KZ2026002681,2020-09-16,Pavlodar,KZT,Personal loan,Consumer credit,Female,Local,24.3,2023000,29,0,0
KZ2026002682,2020-01-11,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,6.2,2748000,40,0,0
KZ2026002683,2020-08-11,Almaty,KZT,Personal loan,Consumer credit,Female,Local,48.1,1257000,54,0,0
KZ2026002684,2020-01-26,West Kazakhstan,KZT,Credit card,Auto loan,Female,Local,31.6,5565000,26,0,0
KZ2026002685,2020-06-19,Akmola,KZT,Personal loan,Consumer credit,Male,Local,10.7,1166000,39,0,0
KZ2026002686,2019-07-19,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,25.5,1180000,39,0,0
KZ2026002687,2020-01-11,Almaty,KZT,Personal loan,Consumer credit,Male,Local,26.5,1329000,44,0,0
KZ2026002688,2019-05-02,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,31.8,856000,50,0,0
KZ2026002689,2020-01-03,Almaty,KZT,Personal loan,Consumer credit,Female,Local,30.8,1842000,33,0,0
KZ2026002690,2019-01-14,East Kazakhstan,KZT,Credit card,Consumer credit,Female,Local,29.4,510000,48,0,0
KZ2026002691,2019-12-28,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,6.8,2407000,52,0,0
KZ2026002692,2021-01-29,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,26.6,2067000,57,0,0
KZ2026002693,2019-11-16,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Foreigner,8.7,6569000,43,0,0
KZ2026002694,2020-03-14,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,15.6,2936000,39,0,0
KZ2026002695,2021-01-25,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,28.5,1006000,32,0,0
KZ2026002696,2019-01-03,Almaty,KZT,Personal loan,Consumer credit,Female,Local,16.6,1764000,21,0,0
KZ2026002697,2020-08-15,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,17.7,3987000,34,0,0
KZ2026002698,2020-04-12,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,15.9,535000,38,0,0
KZ2026002699,2019-10-31,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,28.3,6649000,36,0,0
KZ2026002700,2019-08-17,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,17.5,621000,44,0,0
KZ2026002701,2020-06-07,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,29.2,2579000,21,0,0
KZ2026002702,2020-01-13,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,17.3,1207000,35,0,0
KZ2026002703,2019-12-16,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,20.6,1149000,59,0,0
KZ2026002704,2020-08-16,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,23.6,396000,48,0,0
KZ2026002705,2019-12-19,Kostanay,KZT,Personal loan,Consumer credit,Male,Local,23.7,2595000,44,98,1
KZ2026002706,2020-12-16,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,15.0,401000,41,0,0
KZ2026002707,2019-09-09,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,29.7,352000,33,0,0
KZ2026002708,2020-09-10,Almaty,KZT,Personal loan,Consumer credit,Male,Local,19.7,3216000,18,0,0
KZ2026002709,2020-05-12,Almaty,KZT,Personal loan,Consumer credit,Female,Local,26.8,5493000,42,0,0
KZ2026002710,2021-03-02,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,22.9,681000,18,0,0
KZ2026002711,2019-12-20,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,27.5,2815000,33,0,0
KZ2026002712,2019-07-27,Almaty,KZT,Personal loan,Consumer credit,Female,Local,18.6,2362000,37,0,0
KZ2026002713,2019-12-18,Almaty,USD,Personal loan,Consumer credit,Female,Foreigner,10.3,1800000,32,0,0
KZ2026002714,2020-08-07,Almaty,KZT,Personal loan,Consumer credit,Male,Local,35.9,1044000,61,0,0
KZ2026002715,2020-01-15,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,23.1,1863000,57,0,0
KZ2026002716,2021-02-24,Almaty,KZT,Personal loan,Consumer credit,Male,Local,10.9,413000,48,0,0
KZ2026002717,2019-05-18,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,18.0,429000,27,0,0
KZ2026002718,2019-09-30,Shymkent,EUR,Personal loan,Consumer credit,Female,Local,7.7,4154000,58,0,0
KZ2026002719,2021-05-18,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,29.7,1063000,44,0,0
KZ2026002720,2020-12-06,Zhambyl,KZT,Personal loan,Auto loan,Male,Local,15.3,9439000,27,0,0
KZ2026002721,2019-03-09,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,24.5,6020000,37,0,0
KZ2026002722,2021-04-10,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,21.7,1743000,48,0,0
KZ2026002723,2020-01-12,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,31.1,348000,30,0,0
KZ2026002724,2020-07-22,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,27.4,1091000,39,0,0
KZ2026002725,2019-01-15,Almaty,KZT,Personal loan,Consumer credit,Male,Local,29.4,591000,40,0,0
KZ2026002726,2019-05-26,Kyzylorda,KZT,Credit card,Consumer credit,Female,Local,29.8,374000,25,0,0
KZ2026002727,2020-09-08,Mangystau,KZT,Credit card,Consumer credit,Female,Local,26.7,173000,34,0,0
KZ2026002728,2019-08-19,Almaty,KZT,Personal loan,Consumer credit,Male,Local,29.2,434000,26,0,0
KZ2026002729,2019-04-14,Almaty Region,KZT,Personal loan,Consumer credit,Female,Foreigner,39.4,175000,47,0,0
KZ2026002730,2020-08-23,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,36.9,1383000,27,0,0
KZ2026002731,2019-07-11,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,25.2,170000,40,0,0
KZ2026002732,2021-02-03,Akmola,KZT,Personal loan,Consumer credit,Male,Local,14.1,914000,99,0,0
KZ2026002733,2019-06-07,Zhambyl,KZT,Personal loan,Auto loan,Male,Local,10.6,5467000,25,0,0
KZ2026002734,2019-01-21,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,35.4,650000,24,0,0
KZ2026002735,2019-12-11,Akmola,KZT,Personal loan,Consumer credit,Female,Local,6.4,477000,34,0,0
KZ2026002736,2019-10-16,Atyrau,RUB,Personal loan,Auto loan,Male,Foreigner,28.9,5302000,39,0,0
KZ2026002737,2020-07-17,Almaty,KZT,Personal loan,Consumer credit,Female,Local,39.9,1405000,41,0,0
KZ2026002738,2019-07-26,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,22.5,499000,18,0,0
KZ2026002739,2021-05-16,Kostanay,KZT,Personal loan,Consumer credit,Male,Local,29.3,1098000,35,0,0
KZ2026002740,2020-01-08,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,44.3,894000,63,0,0
KZ2026002741,2020-09-18,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,19.7,1188000,43,0,0
KZ2026002742,2020-11-09,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,18.9,4817000,34,0,0
KZ2026002743,2021-02-19,Almaty,KZT,Personal loan,Auto loan,Female,Local,11.9,4376000,36,0,0
KZ2026002744,2020-03-19,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,13.5,1842000,29,0,0
KZ2026002745,2019-07-20,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,20.0,706000,56,0,0
KZ2026002746,2020-04-02,Mangystau,KZT,Personal loan,Auto loan,Female,Local,12.7,4423000,23,0,0
KZ2026002747,2020-01-11,Almaty,KZT,Personal loan,Consumer credit,Male,Local,11.6,950000,33,0,0
KZ2026002748,2020-06-21,Almaty,RUB,Credit card,Consumer credit,Male,Local,29.4,624000,38,0,0
KZ2026002749,2019-07-28,East Kazakhstan,USD,Personal loan,Consumer credit,Female,Local,21.0,1070000,34,0,0
